,INCIDENT_ID_KS,KS_COMPLEX_NAME,COMPLEX_FLAG,LTFS_DAY,LTFS_FIRE,REPORT_YEAR,INCIDENT_NUMBER,ST_INCNUM,REPORT_DATE,REPORT_DOY,HOUR,INCIDENT_NAME,START_YEAR,START_DATE,START_DOY,START_DATE_CORRECTED,START_DOY_CORRECTED,STATUS,AREA,AREA_MEASUREMENT,TYPE_INC,SUPPRESSION_METHOD,IC_NAME,IMT_TYPE,IMT_TYPE_DESCRIPTION,CAUSE,CAUSE_DESCR,COUNTY,LATITUDE,PLONGIT,LONGITUDE,LL_QC,UN_USTATE,UN_UNITID,NWCG_UNITID,GACC,UnitType,Department,Agency,OWNERSHIP_STATE,OWNERSHIP_UNITID,P_CONTAIN,PERCENT_MMA,EXP_CONTAIN,LINE_TO_BUILD,LINE_MEASUREMENT,EST_CONTROL,DEMOBE_START,CONTROLLED_DATE,INJURIES_TO_DATE,INJURIES,FATALITIES,EVACUATION_IN_PROGRESS,NO_EVACUATION,POTENTIAL,NO_LIKELY,C_WIND_SPEED,C_WIND_DIRECTION,C_TEMP,C_TEMPH,C_TEMPL,C_RH,C_RHL,C_RHH,F_WIND_SPEED,F_WIND_DIRECTION,F_TEMP,F_TEMPL,F_TEMPH,F_RH,F_RHL,F_RHH,PRIMARY_FUEL_MODEL,GROWTH_POTENTIAL,TERRAIN,GACC_PRIORITY,DISPATCH_PRIORITY,SUPPNUM,UNIT_TYPE,ST_INC,ST_UNIT,INC_ID,MAX_AREA_INC,FSCLASS,FSCLASS_INC,AREA_Log,npl,SUPPRESSION_BI,SUPP_DECREASE,SUPP_MIX,DURATION,IMT_RANK
904,2010_WA-SPA-000001_LINE FIRE,NA,NA,NA,NA,2010,WA-SPA-000001,WA,17-Jul-10,198,1800,LINE FIRE,2010,12-Jul-10,193,12-Jul-10,193,U,917,ACRES,WF,FS,Dave Lentz,2,Type 2 Team,U,Under Investigation,Stevens,47.835000,117.936667,-117.936667,NA,WA,SPA,WASPA,NW,Federal,USDI,BIA,WA,SPA,90,P,18-Jul-10,NA,CHAINS,NA,17-Jul-10,NA,0,0,0,N,N,N,Y,13,SW,133,78,78,60,20,20,24,SW,246,66,61,90,13,14,9,Low,High,NA,NA,1,Federal,WA,WA,291,948,E,E,5.525452939,2,FS,0,2,5,C
905,2010_WA-SPA-000001_LINE FIRE,NA,NA,NA,NA,2010,WA-SPA-000001,WA,18-Jul-10,199,1800,LINE FIRE,2010,12-Jul-10,193,12-Jul-10,193,F,920,ACRES,WF,FS,Dave Lentz,2,Type 2 Team,U,Under Investigation,Stevens,47.835000,117.936667,-117.936667,NA,WA,SPA,WASPA,NW,Federal,USDI,BIA,WA,SPA,100,P,18-Jul-10,NA,CHAINS,NA,17-Jul-10,NA,0,0,0,N,N,N,Y,203,SE,136,81,81,60,20,20,23,SW,260,70,65,102,14,15,9,Low,High,NA,NA,1,Federal,WA,WA,291,948,E,E,5.525452939,2,FS,0,2,5,C
906,2010_WY-BTF-022_BULL,NA,NA,1,NA,2010,WY-BTF-022,WY,23-Jul-10,204,1925,BULL,2010,21-Jul-10,202,23-Jul-10,204,I,3,ACRES,WF,CC,Johnston,5,Type 4 IC,L,Lightning,Teton,43.328056,110.578889,-110.578889,NA,WY,BTF,WYBTF,EB,Federal,USDA,FS,WY,BTF,66000,M,NA,NA,CHAINS,NA,NA,NA,NA,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,2,Federal,WY,WY,296,5429,B,G,1.386294361,2,NFS,0,0,96,E
907,2010_WY-BTF-022_BULL,NA,NA,1,NA,2010,WY-BTF-022,WY,24-Jul-10,205,1908,BULL,2010,21-Jul-10,202,23-Jul-10,204,U,80,ACRES,WF,CC,Johnston,5,Type 4 IC,L,Lightning,Teton,43.328056,110.578889,-110.578889,NA,WY,BTF,WYBTF,EB,Federal,USDA,FS,WY,BTF,66000,M,NA,NA,CHAINS,NA,NA,NA,NA,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,2,Federal,WY,WY,296,5429,C,G,1.386294361,2,NFS,0,0,96,E
908,2010_WY-BTF-022_BULL,NA,NA,1,NA,2010,WY-BTF-022,WY,25-Jul-10,206,1930,BULL,2010,21-Jul-10,202,23-Jul-10,204,U,680,ACRES,WF,CC,Johnston/Mason(t),5,Type 4 IC,L,Lightning,Teton,43.328056,110.578889,-110.578889,NA,WY,BTF,WYBTF,EB,Federal,USDA,FS,WY,BTF,66000,M,NA,NA,CHAINS,NA,NA,NA,NA,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,1,NA,2,Federal,WY,WY,296,5429,E,G,1.386294361,2,NFS,0,0,96,E
909,2010_WY-BTF-022_BULL,NA,NA,1,NA,2010,WY-BTF-022,WY,27-Jul-10,208,2019,BULL,2010,21-Jul-10,202,23-Jul-10,204,U,521,ACRES,WF,CC,Johnston/Mason(t),5,Type 4 IC,L,Lightning,Teton,43.328056,110.578889,-110.578889,NA,WY,BTF,WYBTF,EB,Federal,USDA,FS,WY,BTF,66000,M,NA,NA,CHAINS,NA,NA,NA,NA,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,2,NA,2,Federal,WY,WY,296,5429,E,G,1.386294361,2,NFS,0,0,96,E
910,2010_WY-BTF-022_BULL,NA,NA,1,NA,2010,WY-BTF-022,WY,29-Jul-10,210,1933,BULL,2010,21-Jul-10,202,23-Jul-10,204,U,869,ACRES,WF,CC,Johnston/Mason(t),5,Type 4 IC,L,Lightning,Teton,43.328056,110.578889,-110.578889,NA,WY,BTF,WYBTF,EB,Federal,USDA,FS,WY,BTF,66000,M,NA,NA,CHAINS,NA,NA,NA,NA,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,2,Federal,WY,WY,296,5429,E,G,1.386294361,2,NFS,0,0,96,E
911,2010_WY-BTF-022_BULL,NA,NA,1,NA,2010,WY-BTF-022,WY,30-Jul-10,211,2120,BULL,2010,21-Jul-10,202,23-Jul-10,204,U,1175,ACRES,WF,CC,Neckels/Renner(t),3,Type 3 Team,L,Lightning,Teton,43.328056,110.578889,-110.578889,NA,WY,BTF,WYBTF,EB,Federal,USDA,FS,WY,BTF,66000,M,NA,NA,CHAINS,NA,NA,NA,NA,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,High,NA,NA,2,Federal,WY,WY,296,5429,F,G,1.386294361,2,NFS,0,0,96,D
912,2010_WY-BTF-022_BULL,NA,NA,1,NA,2010,WY-BTF-022,WY,31-Jul-10,212,2107,BULL,2010,21-Jul-10,202,23-Jul-10,204,U,1462,ACRES,WF,CC,Neckels/Renner(t),3,Type 3 Team,L,Lightning,Teton,43.328056,110.578889,-110.578889,NA,WY,BTF,WYBTF,EB,Federal,USDA,FS,WY,BTF,66000,M,NA,NA,CHAINS,NA,NA,NA,NA,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,High,NA,NA,2,Federal,WY,WY,296,5429,F,G,1.386294361,2,NFS,0,0,96,D
913,2010_WY-BTF-022_BULL,NA,NA,1,NA,2010,WY-BTF-022,WY,2-Aug-10,214,1500,BULL,2010,23-Jul-10,204,23-Jul-10,204,U,1750,ACRES,WF,CC,Neckels/Renner(t),3,Type 3 Team,L,Lightning,Teton,43.328056,110.578889,-110.578889,NA,WY,BTF,WYBTF,EB,Federal,USDA,FS,WY,BTF,66000,M,NA,NA,CHAINS,NA,NA,NA,NA,0,NA,N,N,N,N,62,WSW,113,68,68,53,17,22,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,High,2,NA,2,Federal,WY,WY,296,5429,F,G,1.386294361,2,NFS,0,0,96,D
914,2010_WY-BTF-022_BULL,NA,NA,1,NA,2010,WY-BTF-022,WY,3-Aug-10,215,2000,BULL,2010,23-Jul-10,204,23-Jul-10,204,U,1754,ACRES,WF,CC,Neckels/Renner(t),3,Type 3 Team,L,Lightning,Teton,43.328056,110.578889,-110.578889,NA,WY,BTF,WYBTF,EB,Federal,USDA,FS,WY,BTF,66000,M,NA,NA,CHAINS,NA,NA,NA,1,NA,NA,N,N,N,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,High,NA,NA,2,Federal,WY,WY,296,5429,F,G,1.386294361,2,NFS,0,0,96,D
915,2010_WY-BTF-022_BULL,NA,NA,1,NA,2010,WY-BTF-022,WY,5-Aug-10,217,1815,BULL,2010,23-Jul-10,204,23-Jul-10,204,U,1754,ACRES,WF,CC,Strebel/Markason (t),4,Type 3 IC,L,Lightning,Teton,43.328056,110.578889,-110.578889,NA,WY,BTF,WYBTF,EB,Federal,USDA,FS,WY,BTF,66000,M,NA,NA,CHAINS,NA,NA,NA,1,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,High,NA,NA,2,Federal,WY,WY,296,5429,F,G,1.386294361,2,NFS,0,0,96,D
916,2010_WY-BTF-022_BULL,NA,NA,1,NA,2010,WY-BTF-022,WY,11-Aug-10,223,856,BULL,2010,23-Jul-10,204,23-Jul-10,204,U,1754,ACRES,WF,CC,Strebel/Kacirek (t),5,Type 4 IC,L,Lightning,Teton,43.328056,110.578889,-110.578889,NA,WY,BTF,WYBTF,EB,Federal,USDA,FS,WY,BTF,66000,M,NA,NA,CHAINS,NA,NA,NA,1,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,High,NA,NA,2,Federal,WY,WY,296,5429,F,G,1.386294361,2,NFS,0,0,96,E
917,2010_WY-BTF-022_BULL,NA,NA,1,NA,2010,WY-BTF-022,WY,20-Aug-10,232,1847,BULL,2010,23-Jul-10,204,23-Jul-10,204,U,1900,ACRES,WF,CC,Hutta/Evans (T),3,Type 3 Team,L,Lightning,Teton,43.328056,110.578889,-110.578889,NA,WY,BTF,WYBTF,EB,Federal,USDA,FS,WY,BTF,6000,M,NA,NA,CHAINS,NA,NA,NA,1,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,Medium,High,NA,NA,2,Federal,WY,WY,296,5429,F,G,1.386294361,2,NFS,0,0,96,D
918,2010_WY-BTF-022_BULL,NA,NA,1,NA,2010,WY-BTF-022,WY,20-Aug-10,232,2146,BULL,2010,23-Jul-10,204,23-Jul-10,204,U,2800,ACRES,WF,CC,Hutta/Evans (T),3,Type 3 Team,L,Lightning,Teton,43.328056,110.578889,-110.578889,NA,WY,BTF,WYBTF,EB,Federal,USDA,FS,WY,BTF,66000,M,NA,NA,CHAINS,NA,NA,NA,1,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,Medium,High,NA,NA,2,Federal,WY,WY,296,5429,F,G,1.386294361,2,NFS,0,0,96,D
919,2010_WY-BTF-022_BULL,NA,NA,1,NA,2010,WY-BTF-022,WY,21-Aug-10,233,1900,BULL,2010,23-Jul-10,204,23-Jul-10,204,U,3047,ACRES,WF,CC,Hutta/Evans (T),3,Type 3 Team,L,Lightning,Teton,43.328056,110.578889,-110.578889,NA,WY,BTF,WYBTF,EB,Federal,USDA,FS,WY,BTF,66000,M,NA,NA,CHAINS,NA,NA,NA,1,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,Medium,High,NA,NA,2,Federal,WY,WY,296,5429,F,G,1.386294361,2,NFS,0,0,96,D
920,2010_WY-BTF-022_BULL,NA,NA,1,NA,2010,WY-BTF-022,WY,22-Aug-10,234,1945,BULL,2010,23-Jul-10,204,23-Jul-10,204,U,3120,ACRES,WF,CC,Hutta/Evans (T),3,Type 3 Team,L,Lightning,Teton,43.328056,110.578889,-110.578889,NA,WY,BTF,WYBTF,EB,Federal,USDA,FS,WY,BTF,66000,M,NA,NA,CHAINS,NA,NA,NA,1,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,Medium,High,NA,NA,2,Federal,WY,WY,296,5429,F,G,1.386294361,2,NFS,0,0,96,D
921,2010_WY-BTF-022_BULL,NA,NA,1,NA,2010,WY-BTF-022,WY,23-Aug-10,235,1850,BULL,2010,23-Jul-10,204,23-Jul-10,204,U,3293,ACRES,WF,CC,Gibbons/Ramirez (T),5,Type 4 IC,L,Lightning,Teton,43.328056,110.578889,-110.578889,NA,WY,BTF,WYBTF,EB,Federal,USDA,FS,WY,BTF,66000,M,NA,NA,CHAINS,NA,NA,NA,1,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,Medium,High,NA,NA,2,Federal,WY,WY,296,5429,F,G,1.386294361,2,NFS,0,0,96,E
922,2010_WY-BTF-022_BULL,NA,NA,1,NA,2010,WY-BTF-022,WY,24-Aug-10,236,1100,BULL,2010,23-Jul-10,204,23-Jul-10,204,U,3539,ACRES,WF,CC,Gibbons/Ramirez (T),5,Type 4 IC,L,Lightning,Teton,43.328056,110.578889,-110.578889,NA,WY,BTF,WYBTF,EB,Federal,USDA,FS,WY,BTF,66000,M,NA,NA,CHAINS,NA,NA,NA,1,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,Medium,High,NA,NA,2,Federal,WY,WY,296,5429,F,G,1.386294361,2,NFS,0,0,96,E
923,2010_WY-BTF-022_BULL,NA,NA,1,NA,2010,WY-BTF-022,WY,25-Aug-10,237,1840,BULL,2010,23-Jul-10,204,23-Jul-10,204,U,3539,ACRES,WF,CC,Gibbons/Ramirez (T),5,Type 4 IC,L,Lightning,Teton,43.328056,110.578889,-110.578889,NA,WY,BTF,WYBTF,EB,Federal,USDA,FS,WY,BTF,66000,M,NA,NA,CHAINS,NA,NA,NA,1,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,Medium,High,NA,NA,2,Federal,WY,WY,296,5429,F,G,1.386294361,2,NFS,0,0,96,E
924,2010_WY-BTF-022_BULL,NA,NA,1,NA,2010,WY-BTF-022,WY,27-Aug-10,239,1917,BULL,2010,23-Jul-10,204,23-Jul-10,204,U,4255,ACRES,WF,CC,Johnston/StromT),3,Type 3 Team,L,Lightning,Teton,43.328056,110.578889,-110.578889,NA,WY,BTF,WYBTF,EB,Federal,USDA,FS,WY,BTF,66000,M,NA,NA,CHAINS,NA,NA,NA,2,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,Medium,High,NA,NA,2,Federal,WY,WY,296,5429,F,G,1.386294361,3,NFS,0,0,96,D
925,2010_WY-BTF-022_BULL,NA,NA,1,NA,2010,WY-BTF-022,WY,29-Aug-10,241,1639,BULL,2010,23-Jul-10,204,23-Jul-10,204,U,4255,ACRES,WF,CC,Rice,5,Type 4 IC,L,Lightning,Teton,43.328056,110.578889,-110.578889,NA,WY,BTF,WYBTF,EB,Federal,USDA,FS,WY,BTF,66000,M,NA,NA,CHAINS,NA,NA,NA,2,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,Medium,High,NA,NA,2,Federal,WY,WY,296,5429,F,G,1.386294361,3,NFS,0,0,96,E
926,2010_WY-BTF-022_BULL,NA,NA,1,NA,2010,WY-BTF-022,WY,11-Sep-10,254,1630,BULL,2010,23-Jul-10,204,23-Jul-10,204,U,4422,ACRES,WF,CC,NA,6,Type 5 IC,L,Lightning,Teton,43.328056,110.578889,-110.578889,NA,WY,BTF,WYBTF,EB,Federal,USDA,FS,WY,BTF,66000,M,NA,NA,CHAINS,NA,NA,NA,2,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,Medium,High,NA,NA,2,Federal,WY,WY,296,5429,F,G,1.386294361,4,NFS,0,0,96,F
927,2010_WY-BTF-022_BULL,NA,NA,1,NA,2010,WY-BTF-022,WY,22-Sep-10,265,1116,BULL,2010,23-Jul-10,204,23-Jul-10,204,U,4422,ACRES,WF,CC,Stull/Carey(t),5,Type 4 IC,L,Lightning,Teton,43.328056,110.578889,-110.578889,NA,WY,BTF,WYBTF,EB,Federal,USDA,FS,WY,BTF,66000,M,NA,NA,CHAINS,NA,NA,NA,2,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,Medium,High,NA,NA,2,Federal,WY,WY,296,5429,F,G,1.386294361,2,NFS,0,0,96,E
928,2010_WY-BTF-022_BULL,NA,NA,1,NA,2010,WY-BTF-022,WY,28-Sep-10,271,1246,BULL,2010,23-Jul-10,204,23-Jul-10,204,U,4728,ACRES,WF,CC,Stull/Carey(t),5,Type 4 IC,L,Lightning,Teton,43.328056,110.578889,-110.578889,NA,WY,BTF,WYBTF,EB,Federal,USDA,FS,WY,BTF,66000,M,NA,NA,CHAINS,NA,NA,NA,2,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,Medium,High,NA,NA,2,Federal,WY,WY,296,5429,F,G,1.386294361,2,NFS,0,0,96,E
929,2010_WY-BTF-022_BULL,NA,NA,1,NA,2010,WY-BTF-022,WY,30-Sep-10,273,653,BULL,2010,23-Jul-10,204,23-Jul-10,204,U,4750,ACRES,WF,CC,Stull/Carey(t),5,Type 4 IC,L,Lightning,Teton,43.328056,110.578889,-110.578889,NA,WY,BTF,WYBTF,EB,Federal,USDA,FS,WY,BTF,66000,M,NA,NA,CHAINS,NA,NA,NA,2,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,Medium,High,NA,NA,2,Federal,WY,WY,296,5429,F,G,1.386294361,2,NFS,0,0,96,E
930,2010_WY-BTF-022_BULL,NA,NA,1,NA,2010,WY-BTF-022,WY,3-Oct-10,276,1842,BULL,2010,23-Jul-10,204,23-Jul-10,204,U,4978,ACRES,WF,CC,Stull/Carey(t),5,Type 4 IC,L,Lightning,Teton,43.328056,110.578889,-110.578889,NA,WY,BTF,WYBTF,EB,Federal,USDA,FS,WY,BTF,66000,M,NA,NA,CHAINS,NA,NA,NA,3,1,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,Medium,High,NA,NA,2,Federal,WY,WY,296,5429,F,G,1.386294361,2,NFS,0,0,96,E
931,2010_WY-BTF-022_BULL,NA,NA,1,NA,2010,WY-BTF-022,WY,5-Oct-10,278,1223,BULL,2010,23-Jul-10,204,23-Jul-10,204,U,5273,ACRES,WF,CC,Moe/Wilkins(t),5,Type 4 IC,L,Lightning,Teton,43.328056,110.578889,-110.578889,NA,WY,BTF,WYBTF,EB,Federal,USDA,FS,WY,BTF,66000,M,NA,NA,CHAINS,NA,NA,NA,3,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,Medium,High,NA,NA,2,Federal,WY,WY,296,5429,G,G,1.386294361,2,NFS,0,0,96,E
932,2010_WY-BTF-022_BULL,NA,NA,1,NA,2010,WY-BTF-022,WY,27-Oct-10,300,1105,BULL,2010,23-Jul-10,204,23-Jul-10,204,F,5429,ACRES,WF,CC,NA,5,Type 4 IC,L,Lightning,Teton,43.328056,110.578889,-110.578889,NA,WY,BTF,WYBTF,EB,Federal,USDA,FS,WY,BTF,66000,M,NA,NA,CHAINS,NA,NA,27-Oct-10,3,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,Medium,High,NA,NA,2,Federal,WY,WY,296,5429,G,G,1.386294361,1,NFS,0,0,96,E
933,2010_WY-BTF-042_GRAVEL,NA,NA,1,NA,2010,WY-BTF-042,WY,19-Aug-10,231,2055,GRAVEL,2010,16-Aug-10,228,16-Aug-10,228,I,5,ACRES,WF,CC,vero,5,Type 4 IC,L,Lightning,Teton,43.972222,110.317222,-110.317222,NA,WY,BTF,WYBTF,EB,Federal,USDA,FS,WY,BTF,54000,P,NA,NA,CHAINS,NA,NA,NA,NA,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,2,Federal,WY,WY,303,1144,B,F,1.791759469,2,NFS,0,0,69,E
934,2010_WY-BTF-042_GRAVEL,NA,NA,1,NA,2010,WY-BTF-042,WY,21-Aug-10,233,1854,GRAVEL,2010,16-Aug-10,228,16-Aug-10,228,U,99,ACRES,WF,CC,vero,5,Type 4 IC,L,Lightning,Teton,43.972222,110.317222,-110.317222,NA,WY,BTF,WYBTF,EB,Federal,USDA,FS,WY,BTF,54000,P,NA,NA,CHAINS,NA,NA,NA,NA,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,2,Federal,WY,WY,303,1144,C,F,1.791759469,2,NFS,0,0,69,E
935,2010_WY-BTF-042_GRAVEL,NA,NA,1,NA,2010,WY-BTF-042,WY,22-Aug-10,234,2030,GRAVEL,2010,16-Aug-10,228,16-Aug-10,228,U,433,ACRES,WF,CC,Mcclanahan/Wilkins(t),5,Type 4 IC,L,Lightning,Teton,43.972222,110.317222,-110.317222,NA,WY,BTF,WYBTF,EB,Federal,USDA,FS,WY,BTF,54000,M,NA,NA,CHAINS,NA,NA,NA,NA,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,2,Federal,WY,WY,303,1144,E,F,1.791759469,2,NFS,0,0,69,E
936,2010_WY-BTF-042_GRAVEL,NA,NA,1,NA,2010,WY-BTF-042,WY,27-Aug-10,239,2215,GRAVEL,2010,16-Aug-10,228,16-Aug-10,228,U,510,ACRES,WF,CC,Mcclanahan/Wilkins(t),5,Type 4 IC,L,Lightning,Teton,43.972222,110.317222,-110.317222,NA,WY,BTF,WYBTF,EB,Federal,USDA,FS,WY,BTF,54000,M,NA,NA,CHAINS,NA,NA,NA,NA,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,Medium,High,NA,NA,2,Federal,WY,WY,303,1144,E,F,1.791759469,3,NFS,0,0,69,E
937,2010_WY-BTF-042_GRAVEL,NA,NA,1,NA,2010,WY-BTF-042,WY,28-Aug-10,240,1625,GRAVEL,2010,16-Aug-10,228,16-Aug-10,228,U,510,ACRES,WF,CC,Mcclanahan/Wilkins(t),5,Type 4 IC,L,Lightning,Teton,43.972222,110.317222,-110.317222,NA,WY,BTF,WYBTF,EB,Federal,USDA,FS,WY,BTF,54000,M,NA,NA,CHAINS,NA,NA,NA,NA,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,Medium,High,NA,NA,2,Federal,WY,WY,303,1144,E,F,1.791759469,3,NFS,0,0,69,E
938,2010_WY-BTF-042_GRAVEL,NA,NA,1,NA,2010,WY-BTF-042,WY,11-Sep-10,254,1635,GRAVEL,2010,16-Aug-10,228,16-Aug-10,228,U,510,ACRES,WF,CC,NA,5,Type 4 IC,L,Lightning,Teton,43.972222,110.317222,-110.317222,NA,WY,BTF,WYBTF,EB,Federal,USDA,FS,WY,BTF,54000,M,NA,NA,CHAINS,NA,NA,NA,NA,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,Medium,High,NA,NA,2,Federal,WY,WY,303,1144,E,F,1.791759469,4,NFS,0,0,69,E
939,2010_WY-BTF-042_GRAVEL,NA,NA,1,NA,2010,WY-BTF-042,WY,22-Sep-10,265,1121,GRAVEL,2010,16-Aug-10,228,16-Aug-10,228,U,510,ACRES,WF,CC,NA,5,Type 4 IC,L,Lightning,Teton,43.972222,110.317222,-110.317222,NA,WY,BTF,WYBTF,EB,Federal,USDA,FS,WY,BTF,54000,M,NA,NA,CHAINS,NA,NA,NA,NA,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,Medium,High,NA,NA,2,Federal,WY,WY,303,1144,E,F,1.791759469,2,NFS,0,0,69,E
940,2010_WY-BTF-042_GRAVEL,NA,NA,1,NA,2010,WY-BTF-042,WY,1-Oct-10,274,2112,GRAVEL,2010,16-Aug-10,228,16-Aug-10,228,U,650,ACRES,WF,CC,DO,5,Type 4 IC,L,Lightning,Teton,43.972222,110.317222,-110.317222,NA,WY,BTF,WYBTF,EB,Federal,USDA,FS,WY,BTF,54000,M,NA,NA,CHAINS,NA,NA,NA,NA,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,Medium,High,NA,NA,2,Federal,WY,WY,303,1144,E,F,1.791759469,2,NFS,0,0,69,E
941,2010_WY-BTF-042_GRAVEL,NA,NA,1,NA,2010,WY-BTF-042,WY,3-Oct-10,276,654,GRAVEL,2010,16-Aug-10,228,16-Aug-10,228,U,941,ACRES,WF,CC,DO,5,Type 4 IC,L,Lightning,Teton,43.972222,110.317222,-110.317222,NA,WY,BTF,WYBTF,EB,Federal,USDA,FS,WY,BTF,54000,M,NA,NA,CHAINS,NA,NA,NA,NA,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,Medium,High,NA,NA,2,Federal,WY,WY,303,1144,E,F,1.791759469,2,NFS,0,0,69,E
942,2010_WY-BTF-042_GRAVEL,NA,NA,1,NA,2010,WY-BTF-042,WY,5-Oct-10,278,1209,GRAVEL,2010,16-Aug-10,228,16-Aug-10,228,U,1059,ACRES,WF,CC,DO,5,Type 4 IC,L,Lightning,Teton,43.972222,110.317222,-110.317222,NA,WY,BTF,WYBTF,EB,Federal,USDA,FS,WY,BTF,54000,M,NA,NA,CHAINS,NA,NA,NA,NA,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,Medium,High,NA,NA,2,Federal,WY,WY,303,1144,F,F,1.791759469,2,NFS,0,0,69,E
