"","INCIDENT_ID_KS","KS_COMPLEX_NAME","COMPLEX_FLAG","LTFS_DAY","LTFS_FIRE","REPORT_YEAR","INCIDENT_NUMBER","ST_INCNUM","REPORT_DATE","REPORT_DOY","HOUR","INCIDENT_NAME","START_YEAR","START_DATE","START_DOY","START_DATE_CORRECTED","START_DOY_CORRECTED","STATUS","AREA","AREA_MEASUREMENT","TYPE_INC","SUPPRESSION_METHOD","IC_NAME","IMT_TYPE","IMT_TYPE_DESCRIPTION","CAUSE","CAUSE_DESCR","COUNTY","LATITUDE","LONGITUDE","LL_QC","UN_USTATE","UN_UNITID","NWCG_UNITID","GACC","UnitType","Department","Agency","OWNERSHIP_STATE","OWNERSHIP_UNITID","P_CONTAIN","PERCENT_MMA","EXP_CONTAIN","LINE_TO_BUILD","LINE_MEASUREMENT","EST_CONTROL","DEMOBE_START","CONTROLLED_DATE","INJURIES_TO_DATE","INJURIES","FATALITIES","EVACUATION_IN_PROGRESS","NO_EVACUATION","POTENTIAL","NO_LIKELY","C_WIND_SPEED","C_WIND_DIRECTION","C_TEMP","C_TEMPH","C_TEMPL","C_RH","C_RHL","C_RHH","F_WIND_SPEED","F_WIND_DIRECTION","F_TEMP","F_TEMPL","F_TEMPH","F_RH","F_RHL","F_RHH","PRIMARY_FUEL_MODEL","GROWTH_POTENTIAL","TERRAIN","GACC_PRIORITY","DISPATCH_PRIORITY","UNIT_TYPE","ST_INC","ST_UNIT","FSCLASS","MAX_AREA_INC","FSCLASS_INC","AREA_Log","SUPPRESSION_BI","SUPP_DECREASE","SUPP_MIX","IMT_NUM"
"40","2013_ID-SCF-13165_LODGEPOLE",NA,NA,NA,NA,2013,"ID-SCF-13165","ID","26-Jul-13",207,1800,"LODGEPOLE",2013,"20-Jul-13",201,"20-Jul-13",201,"U",7598,"ACRES","WF","FS","Marty Adell","2","Type 2 Team","L","Lightning","Custer",44.528333,114.4575,NA,NA,NA,"IDSCF","EB","Federal","USDA","FS","ID","SCF",10,"P",NA,NA,"CHAINS",NA,NA,NA,0,0,0,"Y","N","Y","N",72,"NW",133,78,78,10,7,7,170,"WSW",241,65,60,50,10,11,"10","High","High",3,NA,"Federal","ID",NA,"G",22856,"G",8.93577193866978,"FS","0","0",2
"41","2013_ID-SCF-13110_BIRCH",NA,NA,NA,NA,2013,"ID-SCF-13110","ID","10-Jul-13",191,1800,"BIRCH",2013,"6-Jul-13",187,"6-Jul-13",187,"F",316,"ACRES","WF","FS","Jeff Schricker","4","Type 3 IC","L","Lightning","Lemhi",45.255278,114.323889,NA,NA,NA,"IDSCF","EB","Federal","USDA","FS","ID","SCF",100,"P","10-Jul-13",0,"CHAINS",NA,"10-Jul-13",NA,0,0,0,"N","N","N","N",150,"S",144,87,87,3,3,3,116,"SW",246,66,61,35,8,9,"5","Low","High",4,NA,"Federal","ID",NA,"E",400,"E",5.99396142730657,"FS","0","0",4
"42","2013_ID-SCF-13120_PAPOOSE",NA,NA,1,NA,2013,"ID-SCF-13120","ID","10-Jul-13",191,1925,"PAPOOSE",2013,"8-Jul-13",189,"8-Jul-13",189,"I",348,"ACRES","WF","PZ","Riley Rhodes","5","Type 4 IC","L","Lightning","Valley",45.199722,114.741111,NA,NA,NA,"IDSCF","EB","Federal","USDA","FS","ID","SCF",0,"P",NA,NA,"CHAINS",NA,"5-Sep-13",NA,NA,NA,NA,"N","N","Y","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,NA,1,NA,"Federal","ID",NA,"E",9511,"G",5.85507192220243,"NFS","0","0",5
"43","2013_ID-STF-000181_LEGGIT",NA,NA,1,NA,2013,"ID-STF-000181","ID","11-Jul-13",192,1743,"LEGGIT",2013,"3-Jul-13",184,"3-Jul-13",184,"I",25,"ACRES","WF","MM","Bill Murphy","4","Type 3 IC","L","Lightning","Elmore",43.799167,115.0575,NA,NA,NA,"IDSTF","EB","Federal","USDA","FS","ID","STF",0,"P","18-Jul-13",NA,"CHAINS","22-Jul-13",NA,NA,NA,0,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Medium","High",NA,1,"Federal","ID",NA,"C",1167,"F",3.25809653802148,"NFS","0","0",4
"44","2013_ID-STF-000191_GREYLOCK",NA,NA,1,NA,2013,"ID-STF-000191","ID","11-Jul-13",192,1750,"GREYLOCK",2013,"4-Jul-13",185,"4-Jul-13",185,"I",0.1,"ACRES","WF","MM","Bill Murphy","4","Type 3 IC","L","Lightning","Elmore",43.844167,115.117778,NA,NA,NA,"IDSTF","EB","Federal","USDA","FS","ID","STF",100,"P","11-Jul-13",NA,"CHAINS",NA,NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Low","High",8,4,"Federal","ID",NA,"A",0.1,"A",0.0953101798043249,"NFS","0","0",4
"45","2013_ID-STF-000190_BLIZZARD MTN",NA,NA,1,NA,2013,"ID-STF-000190","ID","11-Jul-13",192,1754,"BLIZZARD MTN",2013,"3-Jul-13",184,"3-Jul-13",184,"I",0.1,"ACRES","WF","MM","Bill Murphy","4","Type 3 IC","L","Lightning","Elmore",43.866111,115.078889,NA,NA,NA,"IDSTF","EB","Federal","USDA","FS","ID","STF",100,"P","11-Jul-13",NA,"CHAINS",NA,NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Low","High",7,3,"Federal","ID",NA,"A",0.1,"A",0.0953101798043249,"NFS","0","0",4
"46","2013_ID-MCS-000238_PARDEE",NA,NA,NA,NA,2013,"ID-MCS-000238","ID","11-Jul-13",192,1800,"PARDEE",2013,"8-Jul-13",189,"8-Jul-13",189,"U",288,"ACRES","WF","FS","Jeff Handel","4","Type 3 IC","L","Lightning","Idaho",46.300833,116.124167,NA,NA,NA,NA,"NR",NA,NA,NA,"ID","BLM",90,"P","12-Jul-13",0,"CHAINS",NA,"12-Jul-13",NA,0,0,1,"N","N","N","Y",34,"UPSLOPE",128,76,76,65,22,22,181,"W",246,66,61,198,32,33,"10","Low","High",1,NA,NA,"ID",NA,"D",309,"E",5.66642668811243,"FS","0","0",4
"47","2013_ID-SCF-13120_PAPOOSE",NA,NA,1,NA,2013,"ID-SCF-13120","ID","11-Jul-13",192,1845,"PAPOOSE",2013,"8-Jul-13",189,"8-Jul-13",189,"U",1130,"ACRES","WF","PZ","Riley Rhodes","5","Type 4 IC","L","Lightning","Valley",45.199722,114.741111,NA,NA,NA,"IDSCF","EB","Federal","USDA","FS","ID","SCF",0,"P",NA,NA,"CHAINS",NA,"5-Sep-13",NA,NA,NA,NA,"N","N","Y","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","High","Extreme",1,NA,"Federal","ID",NA,"F",9511,"G",5.85507192220243,"NFS","0","0",5
"48","2013_ID-MCS-000238_PARDEE",NA,NA,NA,NA,2013,"ID-MCS-000238","ID","12-Jul-13",193,1800,"PARDEE",2013,"8-Jul-13",189,"8-Jul-13",189,"F",309,"ACRES","WF","FS","Jeff Handel","4","Type 3 IC","L","Lightning","Idaho",46.300833,116.124167,NA,NA,NA,NA,"NR",NA,NA,NA,"ID","BLM",100,"P","12-Jul-13",0,"CHAINS","14-Jul-13","12-Jul-13",NA,0,0,1,"N","N","N","Y",62,"W",128,76,76,65,22,22,115,"NW",238,64,59,205,33,34,"10","Low","High",NA,NA,NA,"ID",NA,"E",309,"E",5.66642668811243,"FS","0","0",4
"49","2013_ID-SCF-13120_PAPOOSE",NA,NA,1,NA,2013,"ID-SCF-13120","ID","12-Jul-13",193,1800,"PAPOOSE",2013,"8-Jul-13",189,"8-Jul-13",189,"U",2000,"ACRES","WF","PZ","Riley Rhodes","5","Type 4 IC","L","Lightning","Valley",45.199722,114.741111,NA,NA,NA,"IDSCF","EB","Federal","USDA","FS","ID","SCF",0,"P",NA,NA,"CHAINS",NA,"5-Sep-13",NA,NA,NA,NA,"N","N","Y","N",170,"S",128,76,76,27,10,10,128,"SW",238,64,59,9,5,6,"5","High","Extreme",NA,NA,"Federal","ID",NA,"F",9511,"G",5.85507192220243,"NFS","0","0",5
"50","2013_ID-SCF-13120_PAPOOSE",NA,NA,1,NA,2013,"ID-SCF-13120","ID","12-Jul-13",193,2000,"PAPOOSE",2013,"8-Jul-13",189,"8-Jul-13",189,"U",2130,"ACRES","WF","PZ","Riley Rhodes","5","Type 4 IC","L","Lightning","Idaho and Valley",45.199722,114.741111,NA,NA,NA,"IDSCF","EB","Federal","USDA","FS","ID","SCF",0,"P",NA,NA,"CHAINS",NA,"6-Sep-13",NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","High","Extreme",2,1,"Federal","ID",NA,"F",9511,"G",5.85507192220243,"NFS","0","0",5
"51","2013_ID-SCF-13120_PAPOOSE",NA,NA,1,NA,2013,"ID-SCF-13120","ID","12-Jul-13",193,2130,"PAPOOSE",2013,"8-Jul-13",189,"8-Jul-13",189,"U",NA,"ACRES","WF","PZ","Riley Rhodes","5","Type 4 IC","L","Lightning","Idaho and Valley",45.199722,114.741111,NA,NA,NA,"IDSCF","EB","Federal","USDA","FS","ID","SCF",NA,"P",NA,NA,"CHAINS",NA,"5-Sep-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","High","Extreme",NA,NA,"Federal","ID",NA,NA,9511,"G",5.85507192220243,"NFS","0","0",5
"52","2013_ID-NPF-000293_ROUGH CREEK",NA,NA,NA,NA,2013,"ID-NPF-000293","ID","13-Jul-13",194,2030,"ROUGH CREEK",2013,"12-Jul-13",193,"12-Jul-13",193,"I",500,"ACRES","WF","FS","Warden","4","Type 3 IC","L","Lightning","Idaho",45.4025,116.214167,NA,NA,NA,"IDNPF","NR","Federal","USDA","FS","ID","NPF",0,"P",NA,NA,"CHAINS",NA,NA,NA,0,0,NA,"N","N","Y","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","High","High",NA,NA,"Federal","ID",NA,"E",2600,"F",7.77527584648686,"FS","0","0",4
"53","2013_WY-SHF-259_FAIRFIELD",NA,NA,NA,NA,2013,"WY-SHF-259","WY","23-Jul-13",204,1700,"FAIRFIELD",2013,"22-Jul-13",203,"22-Jul-13",203,"U",1686,"ACRES","WF","FS","Slagowski","4","Type 3 IC","U","Under Investigation","Fremont",42.7375,108.863889,NA,NA,NA,"WYSHF","RM","Federal","USDA","FS","WY","SHF",15,"P",NA,8,"MILES",NA,NA,NA,0,0,0,"Y","N","N","N",127,"NE",134,79,79,3,3,3,116,"NE",253,68,63,23,7,8,"10","High","High",1,1,"Federal","WY",NA,"F",1686,"F",7.43070708254597,"FS","0","0",4
"54","2013_MT-BRF-13039_GOLD PAN COMPLEX","GOLD PAN COMPLEX","1",1,NA,2013,"MT-BRF-13039","MT","23-Jul-13",204,1722,"GOLD PAN",2013,"16-Jul-13",197,"16-Jul-13",197,"U",3081,"ACRES","WF","PZ","Shane Olpin","4","Type 3 IC","L","Lightning","Idaho",45.656944,114.779722,NA,NA,NA,"MTBRF","NR","Federal","USDA","FS","MT","BRF",0,"P",NA,NA,"CHAINS",NA,NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","High","High",NA,1,"Federal","MT",NA,"F",43429,"G",8.03333401588006,"NFS","0","2",4
"55","2013_ID-NPF-000293_ROUGH CREEK",NA,NA,NA,NA,2013,"ID-NPF-000293","ID","17-Jul-13",198,1630,"ROUGH CREEK",2013,"12-Jul-13",193,"12-Jul-13",193,"U",2600,"ACRES","WF","FS","Bob Fry","2","Type 2 Team","L","Lightning","Idaho",45.4025,116.214167,NA,NA,NA,"IDNPF","NR","Federal","USDA","FS","ID","NPF",80,"P","18-Jul-13",0,"CHAINS",NA,"17-Jul-13",NA,1,0,0,"N","N","N","N",30,"E",142,86,86,46,14,14,44,"East",283,81,76,6,4,5,"1","Low","High",NA,NA,"Federal","ID",NA,"F",2600,"F",7.77527584648686,"FS","0","0",2
"56","2013_MT-BRF-13039_GOLD PAN COMPLEX","GOLD PAN COMPLEX","1",1,NA,2013,"MT-BRF-13039","MT","17-Jul-13",198,1637,"GOLD PAN",2013,"16-Jul-13",197,"16-Jul-13",197,"I",1,"ACRES","WF","MM","Doug DeMoss","E","SOPL","L","Lightning","Idaho",45.656944,114.779722,NA,NA,NA,"MTBRF","NR","Federal","USDA","FS","MT","BRF",0,"P",NA,NA,"CHAINS",NA,NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA,NA,NA,NA,"Federal","MT",NA,"B",43429,"G",8.03333401588006,"NFS","0","2",13
"57","2013_ID-SCF-13120_PAPOOSE",NA,NA,1,NA,2013,"ID-SCF-13120","ID","18-Jul-13",199,1800,"PAPOOSE",2013,"8-Jul-13",189,"8-Jul-13",189,"U",5250,"ACRES","WF","PZ","Tim Metzger","4","Type 3 IC","L","Lightning","Idaho and Valley",45.199722,114.741111,NA,NA,NA,"IDSCF","EB","Federal","USDA","FS","ID","SCF",0,"P",NA,NA,"CHAINS",NA,NA,NA,NA,NA,NA,"N","N","N","Y",62,"SSW",140,84,84,159,90,90,NA,NA,NA,NA,NA,NA,NA,NA,"5","High","High",NA,2,"Federal","ID",NA,"G",9511,"G",5.85507192220243,"NFS","0","0",4
"58","2013_MT-LNF-005055_WEST MULLAN",NA,NA,NA,NA,2013,"MT-LNF-005055","MT","18-Jul-13",199,1800,"WEST MULLAN",2013,"14-Jul-13",195,"14-Jul-13",195,"U",4150,"ACRES","WF","FS","Tom Heintz","2","Type 2 Team","U","Under Investigation","Mineral",47.214444,114.942778,NA,NA,NA,"MTLNF","NR","Federal","USDA","FS","MT","LNF(MT-MDC)",23,"P",NA,NA,"CHAINS",NA,NA,NA,1,0,0,"Y","N","N","N",97,"W",140,84,84,46,14,14,300,"W",253,68,63,38,8,15,"10","High","Extreme",1,NA,"Federal","MT",NA,"F",6300,"G",8.33110454805304,"FS","0","0",2
"59","2013_WY-SHF-251_HARDLUCK",NA,NA,1,NA,2013,"WY-SHF-251","WY","21-Jul-13",202,1600,"HARDLUCK",2013,"20-Jul-13",201,"20-Jul-13",201,"I",20,"ACRES","WF","CC","HAAS","5","Type 4 IC","L","Lightning","Park",43.958889,109.740833,NA,NA,NA,"WYSHF","RM","Federal","USDA","FS","WY","SHF",0,"P",NA,NA,"CHAINS",NA,NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA,NA,3,1,"Federal","WY",NA,"C",24648,"G",3.04452243772342,"NFS","0","0",5
"60","2013_ID-SWS-000486_SUMMIT",NA,NA,NA,NA,2013,"ID-SWS-000486","ID","21-Jul-13",202,1700,"SUMMIT",2013,"16-Jul-13",197,"16-Jul-13",197,"U",370,"ACRES","WF","FS","T Dunford","2","Type 2 Team","L","Lightning","BOISE",43.986389,115.713333,NA,NA,NA,"IDBOF","EB","Federal","USDA","FS","ID","BOF",72,"P",NA,NA,"CHAINS",NA,"22-Jul-13",NA,3,0,0,"N","N","N","Y",13,"W",119,74,71,9,90,6,75,"W",209,59,57,11,3,6,"10","Medium","Medium",6,2,"Federal","ID",NA,"E",370,"E",5.91620206260743,"FS","0","0",2
"61","2013_ID-STF-000261_210 ROAD",NA,NA,NA,NA,2013,"ID-STF-000261","ID","22-Jul-13",203,1948,"210 ROAD",2013,"22-Jul-13",203,"22-Jul-13",203,"I",100,"ACRES","WF","FS","Matt Filbert","4","Type 3 IC","U","Under Investigation","Custer",44.165278,114.899722,NA,NA,NA,"IDSTF","EB","Federal","USDA","FS","ID","STF",0,"P",NA,NA,"CHAINS",NA,NA,NA,0,0,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","High","Extreme",NA,NA,"Federal","ID",NA,"D",300,"E",4.61512051684126,"FS","0","0",4
"62","2013_ID-STF-000261_210 ROAD",NA,NA,NA,NA,2013,"ID-STF-000261","ID","22-Jul-13",203,1949,"210 ROAD",2013,"22-Jul-13",203,"22-Jul-13",203,"I",300,"ACRES","WF","FS","Matt Filbert","4","Type 3 IC","U","Under Investigation","Custer",44.165278,114.899722,NA,NA,NA,"IDSTF","EB","Federal","USDA","FS","ID","STF",0,"P",NA,NA,"CHAINS",NA,NA,NA,0,0,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","High","Extreme",1,1,"Federal","ID",NA,"E",300,"E",4.61512051684126,"FS","0","0",4
"63","2013_ID-SCF-13166_BRADLEY",NA,NA,NA,NA,2013,"ID-SCF-13166","ID","22-Jul-13",203,1953,"BRADLEY",2013,"20-Jul-13",201,"20-Jul-13",201,"F",72,"ACRES","WF","FS","Bente","4","Type 3 IC","U","Under Investigation","Custer",44.395,115.138056,NA,NA,NA,"IDSCF","EB","Federal","USDA","FS","ID","SCF",20,"P","22-Jul-13",NA,"CHAINS","24-Jul-13",NA,NA,1,0,0,"N","N","N","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Low","Medium",NA,NA,"Federal","ID",NA,"C",250,"D",4.29045944114839,"FS","0","0",4
"64","2013_ID-STF-000190_BLIZZARD MTN",NA,NA,1,NA,2013,"ID-STF-000190","ID","14-Jul-13",195,1659,"BLIZZARD MTN",2013,"3-Jul-13",184,"3-Jul-13",184,"F",0,"ACRES","WF","MM","Bill Murphy","4","Type 3 IC","L","Lightning","Elmore",43.866111,115.078889,NA,NA,NA,"IDSTF","EB","Federal","USDA","FS","ID","STF",100,"P","11-Jul-13",NA,"CHAINS","11-Jul-13",NA,"11-Jul-13",NA,0,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Low","High",NA,NA,"Federal","ID",NA,"A",0.1,"A",0.0953101798043249,"NFS","0","0",4
"65","2013_ID-STF-000191_GREYLOCK",NA,NA,1,NA,2013,"ID-STF-000191","ID","14-Jul-13",195,1704,"GREYLOCK",2013,"4-Jul-13",185,"4-Jul-13",185,"F",0,"ACRES","WF","MM","Bill Murphy","4","Type 3 IC","L","Lightning","Elmore",43.844167,115.117778,NA,NA,NA,"IDSTF","EB","Federal","USDA","FS","ID","STF",100,"P","11-Jul-13",NA,"CHAINS","10-Jul-13",NA,"10-Jul-13",NA,0,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Low","High",NA,NA,"Federal","ID",NA,"A",0.1,"A",0.0953101798043249,"NFS","0","0",4
"66","2013_ID-STF-000181_LEGGIT",NA,NA,1,NA,2013,"ID-STF-000181","ID","14-Jul-13",195,1708,"LEGGIT",2013,"3-Jul-13",184,"3-Jul-13",184,"U",80,"ACRES","WF","MM","Bill Murphy","4","Type 3 IC","L","Lightning","Elmore",43.799167,115.0575,NA,NA,NA,"IDSTF","EB","Federal","USDA","FS","ID","STF",0,"P","18-Jul-13",NA,"CHAINS","22-Jul-13",NA,NA,NA,0,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Medium","High",8,3,"Federal","ID",NA,"C",1167,"F",3.25809653802148,"NFS","0","0",4
"67","2013_MT-LNF-005055_WEST MULLAN",NA,NA,NA,NA,2013,"MT-LNF-005055","MT","14-Jul-13",195,1945,"W. MULLAN",2013,"14-Jul-13",195,"14-Jul-13",195,"I",400,"ACRES","WF","FS","ICT3: Shawn Borgen","4","Type 3 IC","U","Under Investigation","Mineral",47.214444,114.942778,NA,NA,NA,"MTLNF","NR","Federal","USDA","FS","MT","LNF(MT-MDC)",0,"P",NA,NA,"CHAINS",NA,NA,NA,1,1,0,"Y","N","N","N",62,"W",136,81,81,22,9,14,NA,NA,NA,NA,NA,NA,NA,NA,"10","High","Extreme",NA,NA,"Federal","MT",NA,"E",6300,"G",8.33110454805304,"FS","0","0",4
"68","2013_MT-LNF-005055_WEST MULLAN",NA,NA,NA,NA,2013,"MT-LNF-005055","MT","14-Jul-13",195,2000,"WEST MULLAN",2013,"14-Jul-13",195,"14-Jul-13",195,"I",400,"ACRES","WF","FS","ICT3: Shawn Borgen","4","Type 3 IC","U","Under Investigation","Mineral",47.214444,114.942778,NA,NA,NA,"MTLNF","NR","Federal","USDA","FS","MT","LNF(MT-MDC)",0,"P",NA,NA,"CHAINS",NA,NA,NA,1,1,0,"Y","N","N","N",62,"W",136,81,81,22,9,14,NA,NA,NA,NA,NA,NA,NA,NA,"10","High","Extreme",NA,NA,"Federal","MT",NA,"E",6300,"G",8.33110454805304,"FS","0","0",4
"69","2013_ID-NPF-000293_ROUGH CREEK",NA,NA,NA,NA,2013,"ID-NPF-000293","ID","15-Jul-13",196,1700,"ROUGH CREEK",2013,"12-Jul-13",193,"12-Jul-13",193,"U",2600,"ACRES","WF","FS","Josh Warden","4","Type 3 IC","L","Lightning","Idaho",45.4025,116.214167,NA,NA,NA,"IDNPF","NR","Federal","USDA","FS","ID","NPF",40,"P",NA,NA,"CHAINS",NA,NA,NA,0,0,0,"N","N","Y","N",30,"NNW",142,86,86,5,5,5,333,"NE",281,79,74,64,11,12,"1","High","High",2,NA,"Federal","ID",NA,"F",2600,"F",7.77527584648686,"FS","0","0",4
"70","2013_MT-LNF-005055_WEST MULLAN",NA,NA,NA,NA,2013,"MT-LNF-005055","MT","15-Jul-13",196,1700,"WEST MULLAN",2013,"14-Jul-13",195,"14-Jul-13",195,"U",700,"ACRES","WF","FS","ICT3: Shawn Borgen","4","Type 3 IC","U","Under Investigation","Mineral",47.214444,114.942778,NA,NA,NA,"MTLNF","NR","Federal","USDA","FS","MT","LNF(MT-MDC)",0,"P",NA,NA,"CHAINS",NA,NA,NA,1,0,0,"Y","N","N","N",62,"SSE",125,74,74,17,8,8,268,"E",262,71,66,13,6,7,"10","High","Extreme",1,NA,"Federal","MT",NA,"E",6300,"G",8.33110454805304,"FS","0","0",4
"71","2013_MT-LNF-005055_WEST MULLAN",NA,NA,NA,NA,2013,"MT-LNF-005055","MT","20-Jul-13",201,1800,"WEST MULLAN",2013,"14-Jul-13",195,"14-Jul-13",195,"U",5230,"ACRES","WF","FS","Tom Heintz","2","Type 2 Team","U","Under Investigation","Mineral",47.214444,114.942778,NA,NA,NA,"MTLNF","NR","Federal","USDA","FS","MT","LNF(MT-MDC)",30,"P",NA,NA,"CHAINS",NA,NA,NA,1,0,0,"Y","N","N","N",97,"NW",142,86,86,3,3,3,56,"W",277,77,72,291,73,76,"10","High","Extreme",NA,NA,"Federal","MT",NA,"G",6300,"G",8.33110454805304,"FS","0","0",2
"72","2013_ID-PAF-013040_THUNDER CITY",NA,NA,NA,NA,2013,"ID-PAF-013040","ID","20-Jul-13",201,1827,"THUNDER CITY",2013,"19-Jul-13",200,"19-Jul-13",200,"I",75,"ACRES","WF","FS","Jeff Schricker ICT3","3","Type 3 Team","L","Lightning","Valley, ID",44.978889,115.258056,NA,NA,NA,"IDPAF","EB","Federal","USDA","FS","ID","PAF",0,"P",NA,NA,"CHAINS",NA,NA,NA,0,0,0,"N","N","Y","N",50,"SW",118,71,71,17,8,8,231,"W",165,52,59,73,5,12,"10","High","Extreme",7,NA,"Federal","ID",NA,"C",13500,"G",6.20455776256869,"FS","1","0",3
"73","2013_ID-BOF-000482_RIDGE",NA,NA,NA,NA,2013,"ID-BOF-000482","ID","24-Jul-13",205,1505,"RIDGE",2013,"16-Jul-13",197,"16-Jul-13",197,"U",4810,"ACRES","WF","FS","Mike Wilde","2","Type 2 Team","L","Lightning","BOISE",44.236111,115.401111,NA,NA,NA,"IDBOF","EB","Federal","USDA","FS","ID","BOF",16,"P","19-Aug-13",NA,"CHAINS",NA,NA,NA,0,1,0,"N","Y","N","Y",96,"W",125,74,74,10,7,7,125,"W",232,63,58,23,7,8,"10","High","High",3,1,"Federal","ID",NA,"F",5793,"G",8.47866024169945,"FS","0","0",2
"74","2013_MT-LNF-005055_WEST MULLAN",NA,NA,NA,NA,2013,"MT-LNF-005055","MT","26-Jul-13",207,1800,"WEST MULLAN",2013,"14-Jul-13",195,"14-Jul-13",195,"U",6282,"ACRES","WF","FS","Tom Heintz","2","Type 2 Team","H","Human","Mineral",47.214444,114.942778,NA,NA,NA,"MTLNF","NR","Federal","USDA","FS","MT","LNF(MT-MDC)",88,"P","28-Jul-13",NA,"CHAINS",NA,"24-Jul-13",NA,1,0,0,"N","N","N","Y",50,"W",142,86,86,159,90,90,181,"W",270,74,69,9,5,6,"10","Medium","Extreme",2,NA,"Federal","MT",NA,"G",6300,"G",8.33110454805304,"FS","0","0",2
"75","2013_ID-BOF-000482_RIDGE",NA,NA,NA,NA,2013,"ID-BOF-000482","ID","19-Jul-13",200,1300,"RIDGE",2013,"16-Jul-13",197,"16-Jul-13",197,"U",1500,"ACRES","WF","FS","Mike Wilde","2","Type 2 Team","L","Lightning","BOISE",44.236111,115.401111,NA,NA,NA,"IDBOF","EB","Federal","USDA","FS","ID","BOF",0,"P","19-Aug-13",NA,"CHAINS",NA,NA,NA,0,0,0,"N","Y","N","Y",131,"WNW",123,73,73,17,8,8,175,"WNW",232,63,58,9,5,6,"10","High","High",3,3,"Federal","ID",NA,"F",5793,"G",8.47866024169945,"FS","0","0",2
"76","2013_ID-NPF-000347_CALIFORNIA POINT",NA,NA,1,NA,2013,"ID-NPF-000347","ID","19-Jul-13",200,1330,"CALIFORNIA POINT",2013,"18-Jul-13",199,"18-Jul-13",199,"I",150,"ACRES","WF","MM","Graves","E","SOPL","L","Lightning","Idaho",46.330556,144.991944,NA,NA,NA,"IDNPF","NR","Federal","USDA","FS","ID","NPF",0,"P",NA,NA,"CHAINS",NA,NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA,NA,NA,NA,"Federal","ID",NA,"D",7294,"G",5.01727983681492,"NFS","0","0",13
"77","2013_ID-NPF-000347_CALIFORNIA POINT",NA,NA,1,NA,2013,"ID-NPF-000347","ID","21-Jul-13",202,700,"CALIFORNIA POINT",2013,"18-Jul-13",199,"18-Jul-13",199,"U",375,"ACRES","WF","MM","Graves","E","SOPL","L","Lightning","Idaho",46.330556,144.991944,NA,NA,NA,"IDNPF","NR","Federal","USDA","FS","ID","NPF",0,"P",NA,NA,"CHAINS",NA,NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA,NA,NA,NA,"Federal","ID",NA,"E",7294,"G",5.01727983681492,"NFS","0","0",13
