"","INCIDENT_ID_KS","KS_COMPLEX_NAME","COMPLEX_FLAG","LTFS_DAY","LTFS_FIRE","REPORT_YEAR","INCIDENT_NUMBER","ST_INCNUM","REPORT_DATE","REPORT_DOY","HOUR","INCIDENT_NAME","START_YEAR","START_DATE","START_DOY","START_DATE_CORRECTED","START_DOY_CORRECTED","STATUS","AREA","AREA_MEASUREMENT","TYPE_INC","SUPPRESSION_METHOD","IC_NAME","IMT_TYPE","IMT_TYPE_DESCRIPTION","CAUSE","CAUSE_DESCR","COUNTY","LATITUDE","LONGITUDE","LL_QC","UN_USTATE","UN_UNITID","NWCG_UNITID","GACC","UnitType","Department","Agency","OWNERSHIP_STATE","OWNERSHIP_UNITID","P_CONTAIN","PERCENT_MMA","EXP_CONTAIN","LINE_TO_BUILD","LINE_MEASUREMENT","EST_CONTROL","DEMOBE_START","CONTROLLED_DATE","INJURIES_TO_DATE","INJURIES","FATALITIES","EVACUATION_IN_PROGRESS","NO_EVACUATION","POTENTIAL","NO_LIKELY","C_WIND_SPEED","C_WIND_DIRECTION","C_TEMP","C_RH","F_WIND_SPEED","F_WIND_DIRECTION","F_TEMP","F_RH","PRIMARY_FUEL_MODEL","GROWTH_POTENTIAL","TERRAIN","GACC_PRIORITY","DISPATCH_PRIORITY"
"5326","2010_ID-NPF-000326_ARCHER",NA,NA,1,NA,2010,"ID-NPF-000326","ID","16-Sep-10",259,1359,"ARCHER",2010,"05-Aug-10",217,"05-Aug-10",217,"U",1,"ACRES","WF","CC","Doug Graves","5","Type 4 IC","L","Lightning","Idaho",45.9025,114.917222,NA,"ID","NPF","IDNPF","NR","Federal","USDA","FS","ID","NPF",0,"P",NA,NA,"CHAINS",NA,NA,NA,0,NA,0,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,10,"Medium","High",NA,NA
"5327","2010_ID-BOF-695_HURD",NA,NA,NA,NA,2010,"ID-BOF-695","ID","08-Sep-10",251,1410,"HURD",2010,"21-Aug-10",233,"21-Aug-10",233,"F",1381,"ACRES","WF","FS","TODD HAINES","4","Type 3 IC","L","Lightning","VALLEY",44.605556,116.166389,NA,"ID","BOF","IDBOF","EB","Federal","USDA","FS","ID","BOF",100,"P","08-Sep-10",0,"MILES","07-Sep-10","30-Aug-10",NA,0,0,0,"N","N","Y","N","5","SE","50","86","5-10","W","50","80",10,"Low","High",NA,NA
"5328","2010_ID-BOF-000814_WHITEHAWK COMPLEX","WHITEHAWK COMPLEX",1,NA,NA,2010,"ID-BOF-000814","ID","08-Sep-10",251,1421,"WHITEHAWK COMPLEX",2010,"26-Aug-10",238,"26-Aug-10",238,"U",1439,"ACRES","WF","FS",NA,NA,NA,"L","Lightning","Valley",44.286944,115.508056,2,"ID","BOF","IDBOF","EB","Federal","USDA","FS","ID","BOF",88,"P",NA,NA,"CHAINS",NA,"02-Sep-10",NA,0,0,0,"N","N","Y","N","30","NNE","49","54","10-20","NW","48","70",10,"Low","Medium",2,1
"5329","2010_ID-CWF-000260_COLLINS",NA,NA,1,NA,2010,"ID-CWF-000260","ID","09-Sep-10",252,1054,"COLLINS",2010,"30-Jul-10",211,"30-Jul-10",211,"U",2,"ACRES","WF","CC","Mike Lubke","E","SOPL","L","Lightning","Shoshone",46.977778,115.460556,NA,"ID","CWF","IDCWF","NR","Federal","USDA","FS","ID","CWF",0,"P",NA,NA,"CHAINS",NA,NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
"5330","2010_ID-CWF-000413_JACKKNIFE",NA,NA,1,NA,2010,"ID-CWF-000413","ID","09-Sep-10",252,1055,"JACKKNIFE",2010,"10-Aug-10",222,"10-Aug-10",222,"U",1,"ACRES","WF","CC","Lubke","E","SOPL","L","Lightning","Clearwater",46.635,115.455278,NA,"ID","CWF","IDCWF","NR","Federal","USDA","FS","ID","CWF",0,"P",NA,NA,"CHAINS",NA,NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA
"5331","2010_ID-CWF-000269_BORDER COMPLEX","BORDER COMPLEX",1,1,NA,2010,"ID-CWF-000269","ID","09-Sep-10",252,1057,"BORDER COMPLEX",2010,"30-Jul-10",211,"30-Jul-10",211,"U",15.2,"ACRES","WF","CC","Brandon Skinner","E","SOPL","L","Lightning","Shoshone",46.951667,115.671111,NA,"ID","CWF","IDCWF","NR","Federal","USDA","FS","ID","CWF",0,"P",NA,NA,"CHAINS",NA,NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
"5332","2010_ID-CWF-000218_RANGER",NA,NA,1,NA,2010,"ID-CWF-000218","ID","09-Sep-10",252,1100,"RANGER",2010,"28-Jul-10",209,"28-Jul-10",209,"U",0,"ACRES","WF","CC","Young","5","Type 4 IC","L","Lightning","Idaho",46.522778,114.419722,NA,"ID","CWF","IDCWF","NR","Federal","USDA","FS","ID","CWF",0,"P",NA,NA,"CHAINS",NA,NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
"5333","2010_ID-CWF-000219_SIAH LAKE",NA,NA,1,NA,2010,"ID-CWF-000219","ID","09-Sep-10",252,1100,"SIAH LAKE",2010,"28-Jul-10",209,"28-Jul-10",209,"U",1,"ACRES","WF","CC","Young","5","Type 4 IC","L","Lightning","Idaho",46.510833,114.480556,NA,"ID","CWF","IDCWF","NR","Federal","USDA","FS","ID","CWF",0,"P",NA,NA,"CHAINS",NA,NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
"5334","2010_ID-CWF-000220_BEAL",NA,NA,1,NA,2010,"ID-CWF-000220","ID","09-Sep-10",252,1100,"BEAL",2010,"28-Jul-10",209,"28-Jul-10",209,"U",2,"ACRES","WF","CC","Young","5","Type 4 IC","L","Lightning","Idaho",46.452778,114.796944,NA,"ID","CWF","IDCWF","NR","Federal","USDA","FS","ID","CWF",0,"P",NA,NA,"CHAINS",NA,NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
"5335","2010_ID-CWF-000223_WAG",NA,NA,1,NA,2010,"ID-CWF-000223","ID","09-Sep-10",252,1100,"WAG",2010,"28-Jul-10",209,"28-Jul-10",209,"U",0,"ACRES","WF","CC","Young","5","Type 4 IC","L","Lightning","Idaho",46.408333,114.861389,NA,"ID","CWF","IDCWF","NR","Federal","USDA","FS","ID","CWF",0,"P",NA,NA,"CHAINS",NA,NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
"5336","2010_ID-CWF-000224_DAN",NA,NA,1,NA,2010,"ID-CWF-000224","ID","09-Sep-10",252,1100,"DAN",2010,"28-Jul-10",209,"28-Jul-10",209,"U",5,"ACRES","WF","CC","Matt Young","5","Type 4 IC","L","Lightning","Idaho",46.473611,114.473333,NA,"ID","CWF","IDCWF","NR","Federal","USDA","FS","ID","CWF",0,"P",NA,NA,"CHAINS",NA,NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
"5337","2010_ID-CWF-000229_HOOD",NA,NA,1,NA,2010,"ID-CWF-000229","ID","09-Sep-10",252,1100,"HOOD",2010,"28-Jul-10",209,"28-Jul-10",209,"U",0,"ACRES","WF","CC","Young","5","Type 4 IC","L","Lightning","Idaho",46.445833,114.7825,NA,"ID","CWF","IDCWF","NR","Federal","USDA","FS","ID","CWF",0,"P",NA,NA,"CHAINS",NA,NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
"5338","2010_ID-CWF-000230_TOM",NA,NA,1,NA,2010,"ID-CWF-000230","ID","09-Sep-10",252,1100,"TOM",2010,"28-Jul-10",209,"28-Jul-10",209,"U",0,"ACRES","WF","CC","Young","5","Type 4 IC","L","Lightning","Idaho",46.443056,114.783056,NA,"ID","CWF","IDCWF","NR","Federal","USDA","FS","ID","CWF",0,"P",NA,NA,"CHAINS",NA,NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
"5339","2010_ID-CWF-000268_LARKINS COMPLEX","LARKINS COMPLEX",1,1,NA,2010,"ID-CWF-000268","ID","09-Sep-10",252,1100,"LARKINS COMPLEX",2010,"30-Jul-10",211,"30-Jul-10",211,"U",2204.6,"ACRES","WF","CC","Brandon Skinner","E","SOPL","L","Lightning","Shoshone/Clearwater",46.929167,115.516389,NA,"ID","CWF","IDCWF","NR","Federal","USDA","FS","ID","CWF",0,"P",NA,NA,"CHAINS",NA,NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
"5340","2010_ID-CWF-000371_DODGE",NA,NA,1,NA,2010,"ID-CWF-000371","ID","09-Sep-10",252,1100,"DODGE",2010,"04-Aug-10",216,"04-Aug-10",216,"U",1225,"ACRES","WF","CC","Matt Young","5","Type 4 IC","L","Lightning","Idaho",46.376389,114.841389,NA,"ID","CWF","IDCWF","NR","Federal","USDA","FS","ID","CWF",0,"P",NA,NA,"CHAINS",NA,NA,NA,0,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
"5341","2010_ID-CWF-000403_MEADOW",NA,NA,1,NA,2010,"ID-CWF-000403","ID","09-Sep-10",252,1100,"MEADOW",2010,"10-Aug-10",222,"10-Aug-10",222,"U",0,"ACRES","WF","CC","Jacobson","5","Type 4 IC","L","Lightning","Idaho",46.396389,114.877778,NA,"ID","CWF","IDCWF","NR","Federal","USDA","FS","ID","CWF",0,"P",NA,NA,"CHAINS",NA,NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
"5342","2010_MT-GNF-000063_SNOWSLIDE",NA,NA,1,NA,2010,"MT-GNF-000063","MT","09-Sep-10",252,1130,"SNOWSLIDE",2010,"02-Aug-10",214,"02-Aug-10",214,"F",0.1,"ACRES","WF","CC","Fred Jones","6","Type 5 IC","L","Lightning","Gallatin",44.970556,111.015,NA,"MT","GNF","MTGNF","NR","Federal","USDA","FS","MT","GNF",100,"P","23-Aug-10",0,"CHAINS","09-Sep-10",NA,"09-Sep-10",0,NA,0,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,8,"Low","Extreme",NA,NA
"5343","2010_ID-IPF-001009_PORCUPINE",NA,NA,1,NA,2010,"ID-IPF-001009","ID","09-Sep-10",252,1200,"PORCUPINE",2010,"26-Aug-10",238,"26-Aug-10",238,"I",0.3,"ACRES","WF","CC","Terry Zufelt","6","Type 5 IC","L","Lightning","Shoshone",47.827778,115.886667,NA,"ID","IPF","IDIPF","NR","Federal","USDA","FS","ID","IPF",0,"P",NA,NA,"CHAINS",NA,NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
"5344","2010_ID-IPF-001013_TEDDY",NA,NA,1,NA,2010,"ID-IPF-001013","ID","09-Sep-10",252,1200,"TEDDY",2010,"07-Sep-10",250,"07-Sep-10",250,"I",0.3,"ACRES","WF","CC","Heyn/James (T)","6","Type 5 IC","L","Lightning","Shoshone",47.807611,116.0295,NA,"ID","IPF","IDIPF","NR","Federal","USDA","FS","ID","IPF",0,"P",NA,NA,"CHAINS",NA,NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
"5345","2010_MT-FNF-000024_BRYAN LAKE",NA,NA,1,NA,2010,"MT-FNF-000024","MT","09-Sep-10",252,1315,"BRYAN LAKE",2010,"26-Aug-10",238,"26-Aug-10",238,"F",1.5,"ACRES","WF","CC","Olson","5","Type 4 IC","L","Lightning","Missoula",47.506944,113.883889,NA,"MT","FNF","MTFNF","NR","Federal","USDA","FS","MT","FNF",100,"P","01-Sep-10",NA,"CHAINS","01-Sep-10",NA,NA,0,NA,0,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,8,"Medium","Medium",NA,NA
"5346","2010_MT-LNF-005057_SIEGEL FIRE",NA,NA,1,NA,2010,"MT-LNF-005057","MT","09-Sep-10",252,1400,"SIEGEL FIRE",2010,"19-Jul-10",200,"19-Jul-10",200,"U",124,"ACRES","WF","CC","Jon Airhart","4","Type 3 IC","H","Human","Sanders",47.310278,114.806389,NA,"MT","LNF","MTLNF","NR","Federal","USDA","FS","MT","LNF",95,"P",NA,NA,"CHAINS",NA,"28-Jul-10",NA,0,NA,0,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,8,"Low","Extreme",NA,NA
"5347","2010_ID-NPF-000215_OTTER BUTTE",NA,NA,1,NA,2010,"ID-NPF-000215","ID","09-Sep-10",252,1432,"OTTER BUTTE",2010,"28-Jul-10",209,"28-Jul-10",209,"U",1,"ACRES","WF","CC","Doug Graves","5","Type 4 IC","L","Lightning","Idaho",46.033889,115.172222,NA,"ID","NPF","IDNPF","NR","Federal","USDA","FS","ID","NPF",0,"P",NA,NA,"CHAINS",NA,NA,NA,0,NA,0,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,5,"Medium","Medium",NA,NA
"5348","2010_ID-BOF-000499_LITTLE BEAVER COMPLEX","LITTLE BEAVER COMPLEX",1,1,NA,2010,"ID-BOF-000499","ID","09-Sep-10",252,1446,"LITTLE BEAVER COMPLEX",2010,"28-Jul-10",209,"28-Jul-10",209,"U",6373,"ACRES","WF","CC",NA,NA,NA,"L","Lightning","VALLEY",44.441944,115.521944,NA,"ID","BOF","IDBOF","EB","Federal","USDA","FS","ID","BOF",45000,"M","01-Oct-10",NA,"CHAINS",NA,"16-Aug-10",NA,0,0,0,"N","N","Y","N","13","NE","41","92","11","SW","65","39",8,"Medium","High",NA,2
"5349","2010_ID-BOF-000814_WHITEHAWK COMPLEX","WHITEHAWK COMPLEX",1,NA,NA,2010,"ID-BOF-000814","ID","09-Sep-10",252,1459,"WHITEHAWK COMPLEX",2010,"26-Aug-10",238,"26-Aug-10",238,"U",1465,"ACRES","WF","FS",NA,NA,NA,"L","Lightning","Valley",44.286944,115.508056,2,"ID","BOF","IDBOF","EB","Federal","USDA","FS","ID","BOF",88,"P",NA,NA,"CHAINS",NA,"02-Sep-10",NA,0,0,0,"N","N","Y","N","13","NE","40","92","11","SW","65","38",10,"Low","Medium",NA,1
"5350","2010_ID-CWF-000320_OLD MAN",NA,NA,1,NA,2010,"ID-CWF-000320","ID","09-Sep-10",252,1500,"OLD MAN",2010,"05-Aug-10",217,"05-Aug-10",217,"F",1,"ACRES","WF","CC","Gaines","5","Type 4 IC","L","Lightning","Idaho",46.218333,115.243611,NA,"ID","CWF","IDCWF","NR","Federal","USDA","FS","ID","CWF",100,"P",NA,NA,"CHAINS",NA,NA,"09-Sep-10",0,NA,0,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
"5351","2010_ID-SCF-010169_BIGHORN",NA,NA,1,NA,2010,"ID-SCF-010169","ID","09-Sep-10",252,1508,"BIGHORN",2010,"25-Jul-10",206,"25-Jul-10",206,"U",1128,"ACRES","WF","PZ","Doyle / Schulz","5","Type 4 IC","L","Lightning","Valley",45.101111,114.739722,NA,"ID","SCF","IDSCF","EB","Federal","USDA","FS","ID","SCF",0,"P",NA,NA,"CHAINS",NA,NA,NA,0,NA,0,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,2,"Low","Extreme",NA,4
"5352","2010_ID-SCF-010252_BIRCH",NA,NA,1,NA,2010,"ID-SCF-010252","ID","09-Sep-10",252,1511,"BIRCH",2010,"08-Aug-10",220,"08-Aug-10",220,"U",40,"ACRES","WF","CC","Bill Blount","4","Type 3 IC","L","Lightning","Lemhi",44.838889,114.996111,NA,"ID","SCF","IDSCF","EB","Federal","USDA","FS","ID","SCF",0,"P",NA,NA,"CHAINS",NA,NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,2,"Medium","High",NA,2
"5353","2010_ID-SCF-10293_BANNER",NA,NA,1,NA,2010,"ID-SCF-10293","ID","09-Sep-10",252,1513,"BANNER",2010,"20-Aug-10",232,"20-Aug-10",232,"U",2388,"ACRES","WF","PZ","Pat Davis","5","Type 4 IC","L","Lightning","Custer",44.380278,115.209722,NA,"ID","SCF","IDSCF","EB","Federal","USDA","FS","ID","SCF",90,"P",NA,NA,"CHAINS",NA,NA,NA,7,NA,0,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,5,"Medium","High",NA,1
"5354","2010_ID-NPF-000217_WEST OTTER",NA,NA,1,NA,2010,"ID-NPF-000217","ID","09-Sep-10",252,1514,"WEST OTTER",2010,"28-Jul-10",209,"28-Jul-10",209,"U",1,"ACRES","WF","CC","Doug Graves","5","Type 4 IC","L","Lightning","Idaho",46.033611,115.172222,NA,"ID","NPF","IDNPF","NR","Federal","USDA","FS","ID","NPF",0,"P",NA,NA,"CHAINS",NA,NA,NA,0,NA,0,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,5,"Medium","Medium",NA,NA
"5355","2010_ID-SCF-10320_PAPOOSE",NA,NA,1,NA,2010,"ID-SCF-10320","ID","09-Sep-10",252,1515,"PAPOOSE",2010,"26-Aug-10",238,"26-Aug-10",238,"U",25,"ACRES","WF","CC","Bill Blount","4","Type 3 IC","L","Lightning","Valley County",44.8025,115.284444,NA,"ID","SCF","IDSCF","EB","Federal","USDA","FS","ID","SCF",0,"P",NA,NA,"CHAINS",NA,NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,10,"Medium","High",NA,3
"5356","2010_ID-NPF-000262_SOUTH TROUT",NA,NA,1,NA,2010,"ID-NPF-000262","ID","09-Sep-10",252,1517,"SOUTH TROUT",2010,"31-Jul-10",212,"31-Jul-10",212,"U",140,"ACRES","WF","CC","Doug Graves","5","Type 4 IC","L","Lightning","Idaho",46.1525,114.852778,NA,"ID","NPF","IDNPF","NR","Federal","USDA","FS","ID","NPF",0,"P",NA,NA,"CHAINS",NA,NA,NA,0,NA,0,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA
"5357","2010_ID-NPF-000267_SHEARER",NA,NA,1,NA,2010,"ID-NPF-000267","ID","09-Sep-10",252,1519,"SHEARER",2010,"31-Jul-10",212,"31-Jul-10",212,"U",2,"ACRES","WF","CC","Doug Graves","5","Type 4 IC","L","Lightning","Idaho",46.7025,114.867222,NA,"ID","NPF","IDNPF","NR","Federal","USDA","FS","ID","NPF",0,"P",NA,NA,"CHAINS",NA,NA,NA,0,NA,0,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
"5358","2010_ID-NPF-000285_GRAVE MEADOW",NA,NA,1,NA,2010,"ID-NPF-000285","ID","09-Sep-10",252,1522,"GRAVE MEADOW",2010,"31-Jul-10",212,"31-Jul-10",212,"U",2,"ACRES","WF","CC","Doug Graves","5","Type 4 IC","L","Lightning","Idaho",45.961389,115.086667,NA,"ID","NPF","IDNPF","NR","Federal","USDA","FS","ID","NPF",0,"P",NA,NA,"CHAINS",NA,NA,NA,0,NA,0,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA
"5359","2010_ID-NPF-000287_529",NA,NA,1,NA,2010,"ID-NPF-000287","ID","09-Sep-10",252,1523,"529",2010,"31-Jul-10",212,"31-Jul-10",212,"U",1,"ACRES","WF","CC","Doug Graves","5","Type 4 IC","L","Lightning","Idaho",46.035833,114.883611,NA,"ID","NPF","IDNPF","NR","Federal","USDA","FS","ID","NPF",0,"P",NA,NA,"CHAINS",NA,NA,NA,0,NA,0,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA
"5360","2010_ID-NPF-000322_CUB",NA,NA,1,NA,2010,"ID-NPF-000322","ID","09-Sep-10",252,1525,"CUB",2010,"05-Aug-10",217,"05-Aug-10",217,"U",1,"ACRES","WF","CC","Doug Graves","5","Type 4 IC","L","Lightning","Idaho",46.012222,114.763333,NA,"ID","NPF","IDNPF","NR","Federal","USDA","FS","ID","NPF",0,"P",NA,NA,"CHAINS",NA,NA,NA,0,NA,0,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,10,"Medium","High",NA,NA
"5361","2010_ID-NPF-000325_CHAIN",NA,NA,1,NA,2010,"ID-NPF-000325","ID","09-Sep-10",252,1526,"CHAIN",2010,"05-Aug-10",217,"05-Aug-10",217,"U",1,"ACRES","WF","CC","Doug Graves","5","Type 4 IC","L","Lightning","Idaho",46.343056,114.92,NA,"ID","NPF","IDNPF","NR","Federal","USDA","FS","ID","NPF",0,"P",NA,NA,"CHAINS",NA,NA,NA,0,NA,0,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,10,"Medium","Medium",NA,NA
"5362","2010_ID-NPF-000326_ARCHER",NA,NA,1,NA,2010,"ID-NPF-000326","ID","09-Sep-10",252,1528,"ARCHER",2010,"05-Aug-10",217,"05-Aug-10",217,"U",1,"ACRES","WF","CC","Doug Graves","5","Type 4 IC","L","Lightning","Idaho",45.9025,114.917222,NA,"ID","NPF","IDNPF","NR","Federal","USDA","FS","ID","NPF",0,"P",NA,NA,"CHAINS",NA,NA,NA,0,NA,0,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,10,"Medium","High",NA,NA
"5363","2010_ID-NPF-000348_SPARROW",NA,NA,1,NA,2010,"ID-NPF-000348","ID","09-Sep-10",252,1530,"SPARROW",2010,"06-Aug-10",218,"06-Aug-10",218,"U",1,"ACRES","WF","CC","Doug Graves","5","Type 4 IC","L","Lightning","Idaho",45.908889,115.230278,NA,"ID","NPF","IDNPF","NR","Federal","USDA","FS","ID","NPF",0,"P",NA,NA,"CHAINS",NA,NA,NA,0,NA,0,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,10,"High","Medium",NA,NA
"5364","2010_ID-NPF-000456_DOUBLE CREEK",NA,NA,1,NA,2010,"ID-NPF-000456","ID","09-Sep-10",252,1533,"DOUBLE CREEK",2010,"18-Aug-10",230,"18-Aug-10",230,"U",120,"ACRES","WF","CC","Doug Graves","5","Type 4 IC","L","Lightning","Idaho",46.231667,114.838333,NA,"ID","NPF","IDNPF","NR","Federal","USDA","FS","ID","NPF",0,"P",NA,NA,"CHAINS",NA,NA,NA,0,NA,0,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA
"5365","2010_ID-NPF-000493_LITTLE BOULDER",NA,NA,1,NA,2010,"ID-NPF-000493","ID","09-Sep-10",252,1535,"LITTLE BOULDER",2010,"26-Aug-10",238,"26-Aug-10",238,"U",140,"ACRES","WF","CC","Doug Graves","5","Type 4 IC","L","Lightning","Idaho",45.933889,115.310833,NA,"ID","NPF","IDNPF","NR","Federal","USDA","FS","ID","NPF",0,"P","06-Sep-10",NA,"CHAINS",NA,NA,NA,0,NA,0,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,2,"Medium","High",NA,NA
"5366","2010_MT-LCF-001037_BEESWAX",NA,NA,1,NA,2010,"MT-LCF-001037","MT","09-Sep-10",252,1540,"BEESWAX",2010,"30-Jul-10",211,"30-Jul-10",211,"U",1,"ACRES","WF","CC","Matt Plagenz","5","Type 4 IC","L","Lightning","Cascade",46.826667,110.671389,NA,"MT","LCF","MTLCF","NR","Federal","USDA","FS","MT","LCF",0,"P",NA,NA,"CHAINS",NA,NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA
"5367","2010_MT-BRF-005298_DOWNING MTN",NA,NA,1,NA,2010,"MT-BRF-005298","MT","09-Sep-10",252,1745,"DOWNING MTN",2010,"26-Aug-10",238,"26-Aug-10",238,"U",315,"ACRES","WF","PZ","Taylor","5","Type 4 IC","L","Lightning","Ravalli",46.241667,114.250278,NA,"MT","BRF","MTBRF","NR","Federal","USDA","FS","MT","BRF",85,"P",NA,NA,"MILES",NA,"29-Aug-10",NA,3,0,0,"N","Y","N","N","5","ESE","46","98","5-15","W","60-65","35-45",10,"Low","Extreme",NA,NA
"5368","2010_ID-IPF-004006_SAWTOOTH",NA,NA,1,NA,2010,"ID-IPF-004006","ID","10-Sep-10",253,800,"SAWTOOTH",2010,"29-Jul-10",210,"29-Jul-10",210,"U",275,"ACRES","WF","CC","Destry Scheel","4","Type 3 IC","L","Lightning","shoshone",46.981667,115.505833,NA,"ID","IPF","IDIPF","NR","Federal","USDA","FS","ID","IPF",0,"P","31-Dec-10",NA,"CHAINS","31-Dec-10",NA,NA,0,NA,0,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,8,"Medium","Medium",NA,NA
"5369","2010_ID-IPF-004008_NEEDLE",NA,NA,1,NA,2010,"ID-IPF-004008","ID","10-Sep-10",253,800,"NEEDLE",2010,"31-Jul-10",212,"31-Jul-10",212,"U",63,"ACRES","WF","CC","Breck Hudson","4","Type 3 IC","L","Lightning","shoshone",47.05,115.252222,NA,"ID","IPF","IDIPF","NR","Federal","USDA","FS","ID","IPF",0,"P","28-Aug-10",NA,"CHAINS","31-Dec-10",NA,NA,0,NA,0,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,8,"Medium","Medium",NA,NA
"5370","2010_ID-IPF-04012_FOEHL",NA,NA,1,NA,2010,"ID-IPF-04012","ID","10-Sep-10",253,800,"FOEHL",2010,"29-Jul-10",210,"29-Jul-10",210,"U",132,"ACRES","WF","CC","James Grasham","4","Type 3 IC","L","Lightning","Shoshone",46.958333,115.705,NA,"ID","IPF","IDIPF","NR","Federal","USDA","FS","ID","IPF",0,"P","31-Dec-10",NA,"CHAINS","31-Dec-10",NA,NA,0,NA,0,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,8,"Medium","High",NA,NA
"5371","2010_ID-BOF-000814_WHITEHAWK COMPLEX","WHITEHAWK COMPLEX",1,NA,NA,2010,"ID-BOF-000814","ID","10-Sep-10",253,1245,"WHITEHAWK COMPLEX",2010,"26-Aug-10",238,"26-Aug-10",238,"F",1465,"ACRES","WF","FS",NA,NA,NA,"L","Lightning","Valley",44.286944,115.508056,2,"ID","BOF","IDBOF","EB","Federal","USDA","FS","ID","BOF",88,"P",NA,0,"CHAINS",NA,"02-Sep-10",NA,0,0,0,"N","N","N","Y",NA,NA,NA,NA,NA,NA,NA,NA,10,"Low","Medium",NA,NA
"5372","2010_ID-PAF-010013_COPPER",NA,NA,1,NA,2010,"ID-PAF-010013","ID","11-Sep-10",254,1513,"COPPER",2010,"10-Jul-10",191,"10-Jul-10",191,"U",409,"ACRES","WF","CC","District DO","5","Type 4 IC","L","Lightning","Valley",45.168889,115.151944,NA,"ID","PAF","IDPAF","EB","Federal","USDA","FS","ID","PAF",0,"P",NA,NA,"CHAINS",NA,NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
