INCIDENT_ID_KS,KS_COMPLEX_NAME,COMPLEX_FLAG,LTFS_DAY,LTFS_FIRE,REPORT_YEAR,INCIDENT_NUMBER,ST_INCNUM,REPORT_DATE,REPORT_DOY,HOUR,INCIDENT_NAME,START_YEAR,START_DATE,START_DOY,START_DATE_CORRECTED,START_DOY_CORRECTED,STATUS,AREA,AREA_MEASUREMENT,TYPE_INC,SUPPRESSION_METHOD,IC_NAME,IMT_TYPE,IMT_TYPE_DESCRIPTION,CAUSE,CAUSE_DESCR,COUNTY,LATITUDE,LONGITUDE,LL_QC,UN_USTATE,UN_UNITID,NWCG_UNITID,GACC,UnitType,Department,Agency,OWNERSHIP_STATE,OWNERSHIP_UNITID,P_CONTAIN,PERCENT_MMA,EXP_CONTAIN,LINE_TO_BUILD,LINE_MEASUREMENT,EST_CONTROL,DEMOBE_START,CONTROLLED_DATE,INJURIES_TO_DATE,INJURIES,FATALITIES,EVACUATION_IN_PROGRESS,NO_EVACUATION,POTENTIAL,NO_LIKELY,C_WIND_SPEED,C_WIND_DIRECTION,C_TEMP,C_RH,F_WIND_SPEED,F_WIND_DIRECTION,F_TEMP,F_RH,PRIMARY_FUEL_MODEL,GROWTH_POTENTIAL,TERRAIN,GACC_PRIORITY,DISPATCH_PRIORITY,FAT,UNIT_TYPE,ST_INC,ST_UNIT
2013_MT-LNF-000933_HARRY'S FLAT,NA,NA,1,NA,2013,MT-LNF-000933,MT,15-Sep-13,258,1655,HARRY'S FLAT,2013,27-Aug-13,239,27-Aug-13,239,U,525,ACRES,WF,PZ,T. Laroche,5,Type 4 IC,L,Lightning,Granite,46.53,113.763611,NA,NA,NA,MTLNF,NR,Federal,USDA,FS,MT,LNF(MT-MDC),10,P,1-Oct-13,NA,CHAINS,1-Oct-13,15-Sep-13,NA,0,NA,0,N,N,N,Y,24,E,144,107,358,E,275,166,10,Medium,Extreme,NA,NA,0,Federal,MT,NA
2013_MT-LNF-000933_HARRY'S FLAT,NA,NA,1,NA,2013,MT-LNF-000933,MT,16-Sep-13,259,1630,HARRY'S FLAT,2013,27-Aug-13,239,27-Aug-13,239,U,525,ACRES,WF,PZ,S. Zinner,5,Type 4 IC,L,Lightning,Granite,46.53,113.763611,NA,NA,NA,MTLNF,NR,Federal,USDA,FS,MT,LNF(MT-MDC),10,P,1-Oct-13,NA,CHAINS,1-Oct-13,15-Sep-13,NA,0,0,0,N,N,N,N,55,S,132,107,NA,NA,NA,NA,10,Medium,Extreme,NA,NA,0,Federal,MT,NA
2013_MT-LNF-000933_HARRY'S FLAT,NA,NA,1,NA,2013,MT-LNF-000933,MT,18-Sep-13,261,1730,HARRY'S FLAT,2013,27-Aug-13,239,27-Aug-13,239,U,525,ACRES,WF,PZ,S. Zenner,5,Type 4 IC,L,Lightning,Granite,46.53,113.763611,NA,NA,NA,MTLNF,NR,Federal,USDA,FS,MT,LNF(MT-MDC),10,P,1-Oct-13,NA,CHAINS,1-Oct-13,15-Sep-13,NA,0,0,0,N,N,N,Y,217,SW,64,147,NA,NA,NA,NA,10,Medium,Extreme,NA,NA,0,Federal,MT,NA
2013_MT-LNF-000933_HARRY'S FLAT,NA,NA,1,NA,2013,MT-LNF-000933,MT,19-Sep-13,262,1600,HARRY'S FLAT,2013,27-Aug-13,239,27-Aug-13,239,U,525,ACRES,WF,PZ,S. Zenner,5,Type 4 IC,L,Lightning,Granite,46.53,113.763611,NA,NA,NA,MTLNF,NR,Federal,USDA,FS,MT,LNF(MT-MDC),10,P,1-Oct-13,NA,CHAINS,1-Oct-13,15-Sep-13,NA,0,0,0,N,N,N,Y,254,S,89,107,NA,NA,NA,NA,10,Medium,Extreme,NA,NA,0,Federal,MT,NA
2013_MT-LNF-000933_HARRY'S FLAT,NA,NA,1,NA,2013,MT-LNF-000933,MT,21-Sep-13,264,1645,HARRY'S FLAT,2013,27-Aug-13,239,27-Aug-13,239,U,525,ACRES,WF,PZ,S. Zenner,5,Type 4 IC,L,Lightning,Granite,46.53,113.763611,NA,NA,NA,MTLNF,NR,Federal,USDA,FS,MT,LNF(MT-MDC),10,P,1-Oct-13,NA,CHAINS,1-Oct-13,15-Sep-13,NA,0,NA,0,N,N,N,N,278,8,25,225,26,sw,161,219,10,Medium,Extreme,NA,NA,0,Federal,MT,NA
2013_MT-LNF-000933_HARRY'S FLAT,NA,NA,1,NA,2013,MT-LNF-000933,MT,23-Sep-13,266,1600,HARRY'S FLAT,2013,27-Aug-13,239,27-Aug-13,239,U,525,ACRES,WF,PZ,M Wood,5,Type 4 IC,L,Lightning,Granite,46.53,113.763611,NA,NA,NA,MTLNF,NR,Federal,USDA,FS,MT,LNF(MT-MDC),15,P,1-Oct-13,NA,CHAINS,1-Oct-13,15-Sep-13,NA,0,0,0,N,N,N,N,217,SW,65,125,126,E,71,297,10,Medium,Extreme,NA,NA,0,Federal,MT,NA
2013_MT-LNF-000933_HARRY'S FLAT,NA,NA,1,NA,2013,MT-LNF-000933,MT,24-Sep-13,267,1600,HARRY'S FLAT,2013,27-Aug-13,239,27-Aug-13,239,U,596,ACRES,WF,PZ,M Wood,5,Type 4 IC,L,Lightning,Granite,46.53,113.763611,NA,NA,NA,MTLNF,NR,Federal,USDA,FS,MT,LNF(MT-MDC),15,P,1-Oct-13,NA,CHAINS,1-Oct-13,15-Sep-13,NA,0,0,0,N,N,N,N,150,SW,65,164,NA,NA,NA,NA,10,Medium,Extreme,NA,NA,0,Federal,MT,NA
2013_MT-LNF-000933_HARRY'S FLAT,NA,NA,1,NA,2013,MT-LNF-000933,MT,30-Oct-13,303,1228,HARRY'S FLAT,2013,27-Aug-13,239,27-Aug-13,239,F,596,ACRES,WF,PZ,M Wood,5,Type 4 IC,L,Lightning,Granite,46.53,113.763611,NA,NA,NA,MTLNF,NR,Federal,USDA,FS,MT,LNF(MT-MDC),100,P,1-Oct-13,NA,CHAINS,1-Oct-13,15-Sep-13,NA,0,NA,0,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,10,Medium,Extreme,NA,NA,0,Federal,MT,NA
2013_MT-LNF-005055_WEST MULLAN,NA,NA,NA,NA,2013,MT-LNF-005055,MT,14-Jul-13,195,1945,W. MULLAN,2013,14-Jul-13,195,14-Jul-13,195,I,400,ACRES,WF,FS,ICT3: Shawn Borgen,4,Type 3 IC,U,Under Investigation,Mineral,47.214444,114.942778,NA,NA,NA,MTLNF,NR,Federal,USDA,FS,MT,LNF(MT-MDC),0,P,NA,NA,CHAINS,NA,NA,NA,1,1,0,Y,N,N,N,86,W,178,41,NA,NA,NA,NA,10,High,Extreme,NA,NA,0,Federal,MT,NA
2013_MT-LNF-005055_WEST MULLAN,NA,NA,NA,NA,2013,MT-LNF-005055,MT,14-Jul-13,195,2000,WEST MULLAN,2013,14-Jul-13,195,14-Jul-13,195,I,400,ACRES,WF,FS,ICT3: Shawn Borgen,4,Type 3 IC,U,Under Investigation,Mineral,47.214444,114.942778,NA,NA,NA,MTLNF,NR,Federal,USDA,FS,MT,LNF(MT-MDC),0,P,NA,NA,CHAINS,NA,NA,NA,1,1,0,Y,N,N,N,86,W,178,41,NA,NA,NA,NA,10,High,Extreme,NA,NA,0,Federal,MT,NA
2013_MT-LNF-005055_WEST MULLAN,NA,NA,NA,NA,2013,MT-LNF-005055,MT,15-Jul-13,196,1700,WEST MULLAN,2013,14-Jul-13,195,14-Jul-13,195,U,700,ACRES,WF,FS,ICT3: Shawn Borgen,4,Type 3 IC,U,Under Investigation,Mineral,47.214444,114.942778,NA,NA,NA,MTLNF,NR,Federal,USDA,FS,MT,LNF(MT-MDC),0,P,NA,NA,CHAINS,NA,NA,NA,1,0,0,Y,N,N,N,86,SSE,155,31,276,E,340,39,10,High,Extreme,1,NA,0,Federal,MT,NA
2013_MT-LNF-005055_WEST MULLAN,NA,NA,NA,NA,2013,MT-LNF-005055,MT,16-Jul-13,197,1800,WEST MULLAN,2013,14-Jul-13,195,14-Jul-13,195,U,1800,ACRES,WF,FS,Tom Heintz,2,Type 2 Team,U,Under Investigation,Mineral,47.214444,114.942778,NA,NA,NA,MTLNF,NR,Federal,USDA,FS,MT,LNF(MT-MDC),15,P,NA,NA,CHAINS,NA,NA,NA,1,0,0,Y,N,N,N,86,E,155,51,273,SE,364,193,10,High,Extreme,1,NA,0,Federal,MT,NA
2013_MT-LNF-005055_WEST MULLAN,NA,NA,NA,NA,2013,MT-LNF-005055,MT,17-Jul-13,198,1800,WEST MULLAN,2013,14-Jul-13,195,14-Jul-13,195,U,2100,ACRES,WF,FS,Tom Heintz,2,Type 2 Team,U,Under Investigation,Mineral,47.214444,114.942778,NA,NA,NA,MTLNF,NR,Federal,USDA,FS,MT,LNF(MT-MDC),20,P,NA,NA,CHAINS,NA,NA,NA,1,0,0,Y,N,N,N,105,SW,162,54,273,SW,340,91,10,High,Extreme,1,NA,0,Federal,MT,NA
2013_MT-LNF-005055_WEST MULLAN,NA,NA,NA,NA,2013,MT-LNF-005055,MT,18-Jul-13,199,1800,WEST MULLAN,2013,14-Jul-13,195,14-Jul-13,195,U,4150,ACRES,WF,FS,Tom Heintz,2,Type 2 Team,U,Under Investigation,Mineral,47.214444,114.942778,NA,NA,NA,MTLNF,NR,Federal,USDA,FS,MT,LNF(MT-MDC),23,P,NA,NA,CHAINS,NA,NA,NA,1,0,0,Y,N,N,N,105,W,185,63,331,W,325,61,10,High,Extreme,1,NA,0,Federal,MT,NA
2013_MT-LNF-005055_WEST MULLAN,NA,NA,NA,NA,2013,MT-LNF-005055,MT,19-Jul-13,200,1800,WEST MULLAN,2013,14-Jul-13,195,14-Jul-13,195,U,4550,ACRES,WF,FS,Tom Heintz,2,Type 2 Team,U,Under Investigation,Mineral,47.214444,114.942778,NA,NA,NA,MTLNF,NR,Federal,USDA,FS,MT,LNF(MT-MDC),23,P,NA,NA,CHAINS,NA,NA,NA,1,0,0,Y,N,N,N,80,NW,178,44,126,NW,349,47,10,High,Extreme,1,NA,0,Federal,MT,NA
2013_MT-LNF-005055_WEST MULLAN,NA,NA,NA,NA,2013,MT-LNF-005055,MT,20-Jul-13,201,1800,WEST MULLAN,2013,14-Jul-13,195,14-Jul-13,195,U,5230,ACRES,WF,FS,Tom Heintz,2,Type 2 Team,U,Under Investigation,Mineral,47.214444,114.942778,NA,NA,NA,MTLNF,NR,Federal,USDA,FS,MT,LNF(MT-MDC),30,P,NA,NA,CHAINS,NA,NA,NA,1,0,0,Y,N,N,N,105,NW,188,6,329,W,364,354,10,High,Extreme,NA,NA,0,Federal,MT,NA
2013_MT-LNF-005055_WEST MULLAN,NA,NA,NA,NA,2013,MT-LNF-005055,MT,21-Jul-13,202,1800,WEST MULLAN,2013,14-Jul-13,195,14-Jul-13,195,U,5880,ACRES,WF,FS,Tom Heintz,2,Type 2 Team,U,Under Investigation,Mineral,47.214444,114.942778,NA,NA,NA,MTLNF,NR,Federal,USDA,FS,MT,LNF(MT-MDC),35,P,NA,NA,CHAINS,NA,NA,NA,1,0,0,Y,N,N,N,105,W,188,6,329,W,364,5,10,High,Extreme,1,NA,0,Federal,MT,NA
2013_MT-LNF-005055_WEST MULLAN,NA,NA,NA,NA,2013,MT-LNF-005055,MT,22-Jul-13,203,1800,WEST MULLAN,2013,14-Jul-13,195,14-Jul-13,195,U,6090,ACRES,WF,FS,Tom Heintz,2,Type 2 Team,H,Human,Mineral,47.214444,114.942778,NA,NA,NA,MTLNF,NR,Federal,USDA,FS,MT,LNF(MT-MDC),45,P,NA,NA,CHAINS,NA,NA,NA,1,0,0,Y,N,N,N,86,W,181,37,331,W,364,5,10,High,Extreme,1,NA,0,Federal,MT,NA
2013_MT-LNF-005055_WEST MULLAN,NA,NA,NA,NA,2013,MT-LNF-005055,MT,23-Jul-13,204,1700,WEST MULLAN,2013,14-Jul-13,195,14-Jul-13,195,U,6300,ACRES,WF,FS,Tom Heintz,2,Type 2 Team,H,Human,Mineral,47.214444,114.942778,NA,NA,NA,MTLNF,NR,Federal,USDA,FS,MT,LNF(MT-MDC),60,P,28-Jul-13,NA,CHAINS,NA,24-Jul-13,NA,1,NA,0,N,N,N,Y,55,W,192,20,356,W,370,27,10,High,Extreme,1,NA,0,Federal,MT,NA
2013_MT-LNF-005055_WEST MULLAN,NA,NA,NA,NA,2013,MT-LNF-005055,MT,24-Jul-13,205,1800,WEST MULLAN,2013,14-Jul-13,195,14-Jul-13,195,U,6300,ACRES,WF,FS,Tom Heintz,2,Type 2 Team,H,Human,Mineral,47.214444,114.942778,NA,NA,NA,MTLNF,NR,Federal,USDA,FS,MT,LNF(MT-MDC),74,P,28-Jul-13,NA,CHAINS,NA,24-Jul-13,NA,1,0,0,N,N,N,Y,24,W,16,20,356,W,364,47,10,Medium,Extreme,1,NA,0,Federal,MT,NA
2013_MT-LNF-005055_WEST MULLAN,NA,NA,NA,NA,2013,MT-LNF-005055,MT,25-Jul-13,206,1800,WEST MULLAN,2013,14-Jul-13,195,14-Jul-13,195,U,6300,ACRES,WF,FS,Tom Heintz,2,Type 2 Team,H,Human,Mineral,47.214444,114.942778,NA,NA,NA,MTLNF,NR,Federal,USDA,FS,MT,LNF(MT-MDC),82,P,28-Jul-13,NA,CHAINS,NA,24-Jul-13,NA,1,NA,0,N,N,N,Y,24,W,188,24,356,W,370,57,10,Medium,Extreme,2,NA,0,Federal,MT,NA
2013_MT-LNF-005055_WEST MULLAN,NA,NA,NA,NA,2013,MT-LNF-005055,MT,26-Jul-13,207,1800,WEST MULLAN,2013,14-Jul-13,195,14-Jul-13,195,U,6282,ACRES,WF,FS,Tom Heintz,2,Type 2 Team,H,Human,Mineral,47.214444,114.942778,NA,NA,NA,MTLNF,NR,Federal,USDA,FS,MT,LNF(MT-MDC),88,P,28-Jul-13,NA,CHAINS,NA,24-Jul-13,NA,1,0,0,N,N,N,Y,80,W,188,208,56,W,352,27,10,Medium,Extreme,2,NA,0,Federal,MT,NA
2013_MT-LNF-005055_WEST MULLAN,NA,NA,NA,NA,2013,MT-LNF-005055,MT,27-Jul-13,208,1800,WEST MULLAN,2013,14-Jul-13,195,14-Jul-13,195,U,6282,ACRES,WF,FS,Tom Heintz,2,Type 2 Team,H,Human,Mineral,47.214444,114.942778,NA,NA,NA,MTLNF,NR,Federal,USDA,FS,MT,LNF(MT-MDC),100,P,27-Jul-13,NA,CHAINS,NA,24-Jul-13,NA,1,0,0,N,N,N,Y,86,W,175,31,337,NW,303,80,10,Low,Extreme,NA,NA,0,Federal,MT,NA
2013_MT-LNF-005055_WEST MULLAN,NA,NA,NA,NA,2013,MT-LNF-005055,MT,28-Jul-13,209,1200,WEST MULLAN,2013,14-Jul-13,195,14-Jul-13,195,U,6282,ACRES,WF,FS,Tom Heintz,2,Type 2 Team,H,Human,Mineral,47.214444,114.942778,NA,NA,NA,MTLNF,NR,Federal,USDA,FS,MT,LNF(MT-MDC),100,P,27-Jul-13,0,CHAINS,NA,24-Jul-13,NA,1,0,0,N,N,N,Y,24,NW,169,44,376,NW,311,57,10,Low,Extreme,NA,NA,0,Federal,MT,NA
2013_MT-LNF-005055_WEST MULLAN,NA,NA,NA,NA,2013,MT-LNF-005055,MT,29-Jul-13,210,1530,WEST MULLAN,2013,14-Jul-13,195,14-Jul-13,195,U,NA,ACRES,WF,FS,Travis Pfister-trainee,5,Type 4 IC,H,Human,Mineral,47.214444,114.942778,NA,NA,NA,MTLNF,NR,Federal,USDA,FS,MT,LNF(MT-MDC),NA,P,27-Jul-13,NA,CHAINS,NA,24-Jul-13,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,Low,Extreme,NA,NA,0,Federal,MT,NA
2013_MT-LNF-005055_WEST MULLAN,NA,NA,NA,NA,2013,MT-LNF-005055,MT,29-Jul-13,210,1545,WEST MULLAN,2013,14-Jul-13,195,14-Jul-13,195,U,6282,ACRES,WF,FS,Travis Pfister-trainee,4,Type 3 IC,H,Human,Mineral,47.214444,114.942778,NA,NA,NA,MTLNF,NR,Federal,USDA,FS,MT,LNF(MT-MDC),100,P,27-Jul-13,0,CHAINS,NA,24-Jul-13,NA,1,NA,0,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,10,Low,Extreme,NA,NA,0,Federal,MT,NA
2013_MT-LNF-005055_WEST MULLAN,NA,NA,NA,NA,2013,MT-LNF-005055,MT,1-Aug-13,213,1840,WEST MULLAN,2013,14-Jul-13,195,14-Jul-13,195,F,6282,ACRES,WF,FS,Travis Pfister-trainee,4,Type 3 IC,H,Human,Mineral,47.214444,114.942778,NA,NA,NA,MTLNF,NR,Federal,USDA,FS,MT,LNF(MT-MDC),100,P,28-Jul-13,NA,CHAINS,NA,24-Jul-13,NA,1,0,0,N,N,N,Y,27,W,124,97,289,Southwest,105,290,10,Low,Extreme,NA,NA,0,Federal,MT,NA
2013_MT-SWS-0000062_NIMROD,NA,NA,NA,NA,2013,MT-SWS-0000062,MT,15-Aug-13,227,2045,NIMROD,2013,15-Aug-13,227,15-Aug-13,227,I,200,ACRES,WF,FS,Ken Parks,4,Type 3 IC,U,Under Investigation,Missoula,46.7,113.483333,NA,NA,NA,MTSWS,NR,State,MT,DNRC,MT,SWS,0,P,NA,NA,CHAINS,NA,NA,NA,0,0,0,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,1,NA,0,State,MT,NA
2013_MT-SWS-0000062_NIMROD,NA,NA,NA,NA,2013,MT-SWS-0000062,MT,16-Aug-13,228,1715,NIMROD,2013,15-Aug-13,227,15-Aug-13,227,U,300,ACRES,WF,FS,Ken Parks,4,Type 3 IC,U,Under Investigation,Missoula,46.7,113.483333,NA,NA,NA,MTSWS,NR,State,MT,DNRC,MT,SWS,0,P,NA,NA,CHAINS,NA,NA,NA,0,0,0,N,N,Y,N,129,SW,187,20,289,W,340,27,10,High,High,NA,NA,0,State,MT,NA
2013_MT-SWS-0000062_NIMROD,NA,NA,NA,NA,2013,MT-SWS-0000062,MT,16-Aug-13,228,1839,NIMROD,2013,15-Aug-13,227,15-Aug-13,227,U,600,ACRES,WF,FS,Ken Parks,4,Type 3 IC,U,Under Investigation,Missoula,46.7,113.483333,NA,NA,NA,MTSWS,NR,State,MT,DNRC,MT,SWS,0,P,NA,NA,CHAINS,NA,NA,NA,0,0,0,N,N,Y,N,129,SW,187,20,289,W,340,27,10,High,High,1,NA,0,State,MT,NA
2013_MT-SWS-0000062_NIMROD,NA,NA,NA,NA,2013,MT-SWS-0000062,MT,17-Aug-13,229,1730,NIMROD,2013,15-Aug-13,227,15-Aug-13,227,U,600,ACRES,WF,FS,Bob Fry,2,Type 2 Team,U,Under Investigation,Granite,46.7,113.483333,NA,NA,NA,MTSWS,NR,State,MT,DNRC,MT,SWS,30,P,NA,250,CHAINS,NA,NA,NA,0,0,0,N,N,Y,N,254,SW,162,92,322,West,314,53,10,High,High,1,NA,0,State,MT,NA
2013_MT-SWS-0000062_NIMROD,NA,NA,NA,NA,2013,MT-SWS-0000062,MT,18-Aug-13,230,1700,NIMROD,2013,15-Aug-13,227,15-Aug-13,227,U,635,ACRES,WF,FS,Bob Fry,2,Type 2 Team,H,Human,Granite,46.7,113.483333,NA,NA,NA,MTSWS,NR,State,MT,DNRC,MT,SWS,60,P,21-Aug-13,0,CHAINS,NA,19-Aug-13,NA,0,0,0,N,N,N,Y,281,W,151,100,347,NW,313,118,10,Low,High,1,NA,0,State,MT,NA
2013_MT-SWS-0000062_NIMROD,NA,NA,NA,NA,2013,MT-SWS-0000062,MT,19-Aug-13,231,1700,NIMROD,2013,15-Aug-13,227,15-Aug-13,227,U,604,ACRES,WF,FS,Bob Fry,2,Type 2 Team,H,Human,Granite,46.7,113.483333,NA,NA,NA,MTSWS,NR,State,MT,DNRC,MT,SWS,95,P,21-Aug-13,0,CHAINS,NA,19-Aug-13,NA,0,0,0,N,N,N,Y,167,W,162,20,289,West,313,25,10,Low,High,NA,NA,0,State,MT,NA
2013_MT-SWS-0000062_NIMROD,NA,NA,NA,NA,2013,MT-SWS-0000062,MT,19-Aug-13,231,1715,NIMROD,2013,15-Aug-13,227,15-Aug-13,227,U,604,ACRES,WF,FS,Bob Fry,2,Type 2 Team,H,Human,Granite,46.7,113.483333,NA,NA,NA,MTSWS,NR,State,MT,DNRC,MT,SWS,95,P,21-Aug-13,0,CHAINS,NA,19-Aug-13,NA,0,0,0,N,N,N,Y,167,W,162,20,289,West,313,25,10,Low,High,NA,NA,0,State,MT,NA
2013_MT-SWS-0000062_NIMROD,NA,NA,NA,NA,2013,MT-SWS-0000062,MT,19-Aug-13,231,1730,NIMROD,2013,15-Aug-13,227,15-Aug-13,227,U,604,ACRES,WF,FS,Bob Fry,2,Type 2 Team,H,Human,Granite,46.7,113.483333,NA,NA,NA,MTSWS,NR,State,MT,DNRC,MT,SWS,95,P,21-Aug-13,0,CHAINS,NA,19-Aug-13,NA,0,0,0,N,N,N,Y,167,W,162,20,289,West,313,25,10,Low,High,7,NA,0,State,MT,NA
2013_MT-SWS-0000062_NIMROD,NA,NA,NA,NA,2013,MT-SWS-0000062,MT,20-Aug-13,232,1700,NIMROD,2013,15-Aug-13,227,15-Aug-13,227,U,604,ACRES,WF,FS,Bob Fry,2,Type 2 Team,H,Human,Granite,46.7,113.483333,NA,NA,NA,MTSWS,NR,State,MT,DNRC,MT,SWS,95,P,21-Aug-13,0,CHAINS,NA,19-Aug-13,NA,0,0,0,N,N,N,Y,142,W,175,20,257,East,313,371,10,Low,High,10,NA,0,State,MT,NA
2013_MT-SWS-0000062_NIMROD,NA,NA,NA,NA,2013,MT-SWS-0000062,MT,21-Aug-13,233,1845,NIMROD,2013,15-Aug-13,227,15-Aug-13,227,U,604,ACRES,WF,FS,Cody Kurpius,5,Type 4 IC,H,Human,Granite,46.7,113.483333,NA,NA,NA,MTSWS,NR,State,MT,DNRC,MT,SWS,95,P,26-Aug-13,0,CHAINS,NA,19-Aug-13,NA,0,0,0,N,N,N,Y,282,W,175,6,273,South West,346,9,10,Low,High,NA,NA,0,State,MT,NA
2013_MT-SWS-0000062_NIMROD,NA,NA,NA,NA,2013,MT-SWS-0000062,MT,29-Aug-13,241,1645,NIMROD,2013,15-Aug-13,227,15-Aug-13,227,F,604,ACRES,WF,FS,Back to local unit,NA,NA,H,Human,Granite,46.7,113.483333,NA,NA,NA,MTSWS,NR,State,MT,DNRC,MT,SWS,100,P,29-Aug-13,NA,CHAINS,29-Aug-13,19-Aug-13,29-Aug-13,0,0,0,N,N,N,Y,NA,NA,NA,NA,NA,NA,NA,NA,10,Low,High,NA,NA,0,State,MT,NA
2013_MT-SWS-000037_MILL CREEK,NA,NA,NA,NA,2013,MT-SWS-000037,MT,25-Jul-13,206,1740,MILL CREEK,2013,25-Jul-13,206,25-Jul-13,206,I,550,ACRES,WF,FS,A.Burwick/J.Calnan,D,Unified Command,H,Human,Missoula,47.016667,114.203333,NA,NA,NA,MTSWS,NR,State,MT,DNRC,MT,SWS,0,P,NA,NA,CHAINS,NA,NA,NA,0,0,0,Y,N,N,N,88,WNW,192,6,NA,NA,NA,NA,3,High,High,1,NA,0,State,MT,NA
2013_MT-SWS-000037_MILL CREEK,NA,NA,NA,NA,2013,MT-SWS-000037,MT,26-Jul-13,207,1400,MILL CREEK,2013,25-Jul-13,206,25-Jul-13,206,U,720,ACRES,WF,FS,Ken Parks,3,Type 3 Team,H,Human,Missoula,47.016667,114.203333,NA,NA,NA,MTSWS,NR,State,MT,DNRC,MT,SWS,30,P,NA,NA,CHAINS,NA,NA,NA,0,0,0,N,N,Y,N,27,NW,192,9,130,wnw,313,21,3,Low,Medium,3,NA,0,State,MT,NA
2013_MT-SWS-000037_MILL CREEK,NA,NA,NA,NA,2013,MT-SWS-000037,MT,27-Jul-13,208,1700,MILL CREEK,2013,25-Jul-13,206,25-Jul-13,206,U,720,ACRES,WF,FS,Ken Parks,3,Type 3 Team,H,Human,Missoula,47.016667,114.203333,NA,NA,NA,MTSWS,NR,State,MT,DNRC,MT,SWS,60,P,1-Aug-13,0,CHAINS,NA,28-Jul-13,NA,0,0,0,N,N,N,Y,88,NW,164,16,257,NW,282,14,3,Low,Medium,NA,NA,0,State,MT,NA
2013_MT-SWS-000037_MILL CREEK,NA,NA,NA,NA,2013,MT-SWS-000037,MT,27-Jul-13,208,1725,MILL CREEK,2013,25-Jul-13,206,25-Jul-13,206,U,720,ACRES,WF,FS,Ken Parks,3,Type 3 Team,H,Human,Missoula,47.016667,114.203333,NA,NA,NA,MTSWS,NR,State,MT,DNRC,MT,SWS,60,P,1-Aug-13,0,CHAINS,NA,28-Jul-13,NA,0,0,0,N,N,N,Y,88,NW,164,16,257,NW,282,14,3,Low,Medium,3,NA,0,State,MT,NA
2013_MT-SWS-000037_MILL CREEK,NA,NA,NA,NA,2013,MT-SWS-000037,MT,28-Jul-13,209,1554,MILL CREEK,2013,25-Jul-13,206,25-Jul-13,206,U,708,ACRES,WF,FS,Ken Parks,3,Type 3 Team,H,Human,Missoula,47.016667,114.203333,NA,NA,NA,MTSWS,NR,State,MT,DNRC,MT,SWS,85,P,1-Aug-13,0,CHAINS,NA,28-Jul-13,NA,0,0,0,N,N,N,Y,230,NNW,148,11,273,SE,278,100,3,Low,Medium,3,NA,0,State,MT,NA
2013_MT-SWS-000037_MILL CREEK,NA,NA,NA,NA,2013,MT-SWS-000037,MT,29-Jul-13,210,1327,MILL CREEK,2013,25-Jul-13,206,25-Jul-13,206,U,708,ACRES,WF,FS,Ken Parks,3,Type 3 Team,H,Human,Missoula,47.016667,114.203333,NA,NA,NA,MTSWS,NR,State,MT,DNRC,MT,SWS,90,P,1-Aug-13,0,CHAINS,NA,28-Jul-13,NA,0,0,0,N,N,N,Y,218,NE,164,65,273,NE,282,26,3,Low,Medium,6,NA,0,State,MT,NA
2013_MT-SWS-000037_MILL CREEK,NA,NA,NA,NA,2013,MT-SWS-000037,MT,1-Aug-13,213,1630,MILL CREEK,2013,25-Jul-13,206,25-Jul-13,206,F,708,ACRES,WF,FS,Ken Parks,3,Type 3 Team,H,Human,Missoula,47.016667,114.203333,NA,NA,NA,MTSWS,NR,State,MT,DNRC,MT,SWS,100,P,1-Aug-13,NA,CHAINS,NA,28-Jul-13,NA,0,NA,0,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,3,Low,Medium,NA,NA,0,State,MT,NA
2013_MT-SWS-000064_SCHOOLHOUSE,LOLO CREEK COMPLEX,1,NA,NA,2013,MT-SWS-000064,MT,19-Aug-13,231,1820,SCHOOLHOUSE,2013,18-Aug-13,230,18-Aug-13,230,I,450,ACRES,WF,FS,Ken Parks,4,Type 3 IC,L,Lightning,Missoula,46.772222,114.251111,NA,NA,NA,MTSWS,NR,State,MT,DNRC,MT,SWS,0,P,NA,NA,CHAINS,NA,NA,NA,0,0,0,N,N,Y,N,206,ESE,169,54,32,West,313,9,2,High,High,1,NA,0,State,MT,NA
2013_MT-SWS-000064_SCHOOLHOUSE,LOLO CREEK COMPLEX,1,NA,NA,2013,MT-SWS-000064,MT,20-Aug-13,232,1936,SCHOOLHOUSE,2013,18-Aug-13,230,18-Aug-13,230,F,1500,ACRES,WF,FS,Ken Parks,4,Type 3 IC,L,Lightning,Missoula,46.772222,114.251111,NA,NA,NA,MTSWS,NR,State,MT,DNRC,MT,SWS,0,P,NA,NA,CHAINS,NA,NA,NA,0,0,0,Y,N,N,N,57,SW,169,51,329,NW,298,41,2,High,High,NA,NA,0,State,MT,NA
